t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
1788.53,cool,wait,0.303,0.011,0.000,6.105,47.810,40.0,804,0
1789.03,cool,wait,0.370,0.018,0.000,6.105,47.810,40.0,678,0
1789.54,cool,wait,0.399,0.034,0.001,6.105,47.810,40.0,563,0
1790.05,cool,wait,0.531,0.022,0.001,6.105,47.810,40.0,940,0
1790.56,cool,wait,0.342,0.016,0.001,6.096,47.810,40.0,572,0
1791.06,cool,wait,0.355,0.022,0.000,6.096,47.810,40.0,846,0
1791.57,cool,wait,0.447,0.022,0.002,6.096,47.810,40.0,1214,0
1792.08,cool,wait,0.498,0.025,0.001,6.096,47.810,40.0,1202,0
1792.59,cool,wait,1.106,0.342,0.000,6.101,47.810,40.0,972,0
1793.09,cool,wait,0.399,0.024,0.001,6.101,47.810,40.0,1031,0
1793.60,cool,wait,0.335,0.017,0.000,6.101,47.810,40.0,679,0
1794.11,cool,wait,0.366,0.020,0.000,6.101,47.810,40.0,984,0
1794.62,cool,wait,0.403,0.018,0.000,6.104,47.800,40.0,768,0
1795.13,cool,wait,0.424,0.030,0.000,6.104,47.800,40.0,588,0
1795.64,cool,wait,0.625,0.109,0.002,6.104,47.800,40.0,818,0
1796.14,10/10(12/10),idle,0.771,0.181,0.000,6.104,47.800,40.0,837,0
1796.65,10/10(12/10),idle,0.582,0.112,0.000,6.104,47.800,40.0,942,0
1797.16,10/10(12/10),idle,0.969,0.251,0.004,6.104,47.800,40.0,590,0
1797.67,10/10(12/10),idle,0.529,0.018,0.002,6.102,47.800,40.0,620,0
1798.17,10/10(12/10),idle,0.381,0.022,0.002,6.102,47.800,40.0,651,0
1798.68,10/10(12/10),idle,0.446,0.029,0.002,6.102,47.800,40.0,647,0
1799.19,10/10(12/10),idle,0.393,0.023,0.000,6.102,47.800,40.0,573,0
1799.70,10/10(12/10),idle,0.412,0.023,0.000,6.103,47.800,40.0,664,0
1800.20,10/10(12/10),idle,0.321,0.012,0.000,6.103,47.800,40.0,617,0
1800.71,10/10(12/10),idle,0.376,0.019,0.000,6.103,47.800,39.0,841,0
1801.22,10/10(12/10),idle,0.326,0.014,0.000,6.103,47.800,39.0,528,0
1801.73,10/10(12/10),idle,0.395,0.014,0.000,6.104,47.800,40.0,1297,0
1802.23,10/10(12/10),idle,0.381,0.012,0.000,6.104,47.800,40.0,564,0
1802.74,10/10(12/10),idle,1.020,0.344,0.000,6.104,47.800,39.0,557,0
1803.25,10/10(12/10),idle,0.301,0.011,0.000,6.104,47.800,39.0,644,0
1803.76,10/10(12/10),idle,0.353,0.014,0.000,6.105,47.790,39.0,622,0
1804.26,10/10(12/10),idle,0.302,0.012,0.000,6.105,47.790,39.0,603,0
1804.77,10/10(12/10),idle,0.415,0.030,0.000,6.105,47.790,39.0,656,0
1805.28,10/10(12/10),idle,0.291,0.013,0.000,6.105,47.790,39.0,646,0
1805.79,10/10(12/10),idle,0.337,0.013,0.000,6.105,47.790,39.0,648,0
1806.29,10/10(12/10),idle,0.385,0.032,0.000,6.105,47.790,39.0,681,0
1806.80,10/10(12/10),idle,0.587,0.025,0.000,6.105,47.790,39.0,574,0
1807.31,10/10(12/10),idle,0.594,0.035,0.000,6.105,47.790,39.0,571,0
1807.82,10/10(12/10),idle,0.484,0.025,0.000,6.105,47.790,39.0,680,0
1808.33,10/10(12/10),idle,0.288,0.022,0.000,6.105,47.790,39.0,818,0
1808.83,10/10(12/10),idle,0.342,0.011,0.000,6.102,47.790,39.0,714,0
1809.34,10/10(12/10),idle,0.416,0.032,0.000,6.102,47.790,39.0,747,0
1809.85,10/10(12/10),idle,0.446,0.015,0.000,6.102,47.790,39.0,1075,0
1810.35,10/10(12/10),idle,0.333,0.023,0.000,6.102,47.790,39.0,756,0
1810.86,10/10(12/10),idle,1.267,0.444,0.000,6.105,47.790,41.0,894,0
1811.37,10/10(12/10),pdf_render,2.110,0.971,0.000,6.105,47.790,41.0,760,0
1811.88,10/10(12/10),pdf_render,1.705,0.780,0.000,6.105,47.790,41.0,577,0
1812.38,10/10(12/10),pdf_render,1.802,0.853,0.000,6.105,47.790,41.0,1602,0
1812.89,10/10(12/10),pdf_render,2.009,0.962,0.000,6.096,47.780,41.0,918,0
1813.39,10/10(12/10),pdf_render,1.953,0.893,0.000,6.096,47.780,41.0,719,0
1813.90,10/10(12/10),pdf_render,1.795,0.859,0.000,6.096,47.780,41.0,653,0
1814.40,10/10(12/10),pdf_render,1.721,0.811,0.000,6.096,47.780,41.0,603,0
1814.91,10/10(12/10),pdf_render,1.786,0.853,0.000,6.095,47.780,41.0,720,0
1815.41,10/10(12/10),pdf_render,1.747,0.817,0.000,6.095,47.780,41.0,1146,0
1815.92,10/10(12/10),pdf_render,1.802,0.862,0.000,6.095,47.780,41.0,746,0
1816.43,10/10(12/10),pdf_render,2.079,1.105,0.000,6.095,47.780,41.0,735,0
1816.93,10/10(12/10),pdf_render,1.998,0.923,0.000,6.093,47.780,42.0,747,0
1817.44,10/10(12/10),pdf_render,1.903,0.947,0.000,6.093,47.780,42.0,744,0
1817.95,10/10(12/10),pdf_render,1.851,0.908,0.000,6.093,47.780,43.0,792,0
1818.45,10/10(12/10),pdf_render,1.751,0.814,0.000,6.093,47.780,43.0,755,0
1818.96,10/10(12/10),pdf_render,1.982,1.031,0.000,6.093,47.780,42.0,905,0
1819.46,10/10(12/10),pdf_render,1.888,0.940,0.000,6.093,47.780,42.0,598,0
1819.97,10/10(12/10),pdf_render,1.894,0.925,0.000,6.092,47.770,42.0,952,0
1820.47,10/10(12/10),pdf_render,1.849,0.876,0.000,6.092,47.770,42.0,766,0
1820.98,10/10(12/10),pdf_render,1.801,0.836,0.000,6.092,47.770,41.0,588,0
1821.49,10/10(12/10),pdf_render,1.808,0.830,0.000,6.092,47.770,41.0,947,0
1821.99,10/10(12/10),pdf_render,1.818,0.841,0.000,6.096,47.770,42.0,666,0
1822.50,10/10(12/10),pdf_render,2.312,1.114,0.000,6.096,47.770,42.0,1260,0
1823.01,10/10(12/10),pdf_render,1.890,0.859,0.000,6.096,47.770,43.0,932,0
1823.51,10/10(12/10),pdf_render,1.898,0.915,0.000,6.096,47.770,43.0,788,0
1824.02,10/10(12/10),pdf_render,1.811,0.841,0.000,6.092,47.770,42.0,610,0
1824.52,10/10(12/10),pdf_render,1.835,0.867,0.000,6.092,47.770,42.0,906,0
1825.03,10/10(12/10),pdf_render,1.829,0.866,0.000,6.092,47.770,43.0,760,0
1825.53,10/10(12/10),pdf_render,1.887,0.909,0.000,6.092,47.770,43.0,773,0
1826.04,10/10(12/10),pdf_render,1.071,0.154,0.000,6.093,47.760,39.0,558,0
1826.54,10/10(12/10),gap,1.230,0.337,0.000,6.093,47.760,39.0,674,0
1827.05,10/10(12/10),gap,1.185,0.430,0.002,6.093,47.760,39.0,588,0
1827.56,10/10(12/10),gap,0.593,0.034,0.000,6.093,47.760,39.0,642,0
1828.07,10/10(12/10),gap,0.899,0.030,0.000,6.100,47.760,39.0,685,0
1828.57,10/10(12/10),gap,0.811,0.035,0.000,6.100,47.760,39.0,555,0
1829.09,10/10(12/10),gap,0.750,0.021,0.000,6.100,47.760,39.0,775,0
1829.59,10/10(12/10),gap,0.813,0.044,0.000,6.100,47.760,39.0,592,0
1830.10,10/10(12/10),gap,1.873,0.734,0.000,6.100,47.760,40.0,873,0
1830.61,10/10(12/10),pdf_render,1.807,0.815,0.000,6.100,47.760,40.0,945,0
1831.12,10/10(12/10),pdf_render,1.687,0.751,0.000,6.086,47.760,40.0,911,0
1831.62,10/10(12/10),pdf_render,1.729,0.793,0.000,6.086,47.760,40.0,825,0
1832.13,10/10(12/10),pdf_render,1.727,0.796,0.000,6.086,47.760,40.0,949,0
1832.64,10/10(12/10),pdf_render,2.714,1.460,0.000,6.086,47.760,40.0,1769,0
1833.15,10/10(12/10),pdf_render,3.172,1.645,0.002,6.093,47.750,41.0,1630,0
1833.65,10/10(12/10),pdf_render,2.609,1.342,0.000,6.093,47.750,41.0,1720,0
1834.16,10/10(12/10),pdf_render,2.737,1.430,0.000,6.093,47.750,41.0,1734,0
1834.67,10/10(12/10),pdf_render,2.601,1.336,0.000,6.093,47.750,41.0,1749,0
1835.17,10/10(12/10),pdf_render,1.873,0.927,0.000,6.084,47.750,40.0,967,0
1835.68,10/10(12/10),pdf_render,2.069,1.084,0.002,6.084,47.750,40.0,867,0
1836.19,10/10(12/10),pdf_render,1.860,0.931,0.000,6.084,47.750,40.0,954,0
1836.69,10/10(12/10),pdf_render,1.925,0.972,0.000,6.084,47.750,40.0,954,0
1837.20,10/10(12/10),pdf_render,1.826,0.898,0.000,6.090,47.750,41.0,965,0
1837.71,10/10(12/10),pdf_render,1.889,0.850,0.000,6.090,47.750,41.0,1093,0
1838.21,10/10(12/10),pdf_render,1.917,0.987,0.000,6.090,47.750,41.0,970,0
1838.72,10/10(12/10),pdf_render,1.961,0.917,0.000,6.090,47.750,41.0,997,0
1839.23,10/10(12/10),pdf_render,1.809,0.883,0.000,6.087,47.740,41.0,932,0
1839.73,10/10(12/10),pdf_render,1.886,0.949,0.000,6.087,47.740,41.0,864,0
1840.24,10/10(12/10),pdf_render,1.815,0.891,0.000,6.087,47.740,40.0,966,0
1840.75,10/10(12/10),pdf_render,1.920,0.968,0.000,6.087,47.740,40.0,967,0
1841.26,10/10(12/10),pdf_render,1.749,0.832,0.000,6.087,47.740,41.0,1072,0
1841.76,10/10(12/10),pdf_render,1.814,0.866,0.000,6.087,47.740,41.0,972,0
1842.27,10/10(12/10),pdf_render,1.842,0.896,0.000,6.090,47.740,40.0,1397,0
1842.77,10/10(12/10),pdf_render,2.186,1.104,0.000,6.090,47.740,40.0,816,0
1843.28,10/10(12/10),pdf_render,1.860,0.898,0.000,6.090,47.740,40.0,930,0
1843.79,10/10(12/10),pdf_render,1.900,0.881,0.000,6.090,47.740,40.0,836,0
1844.30,10/10(12/10),pdf_render,1.867,0.870,0.000,6.090,47.730,40.0,954,0
1844.80,10/10(12/10),pdf_render,1.872,0.931,0.000,6.090,47.730,40.0,978,0
1845.31,10/10(12/10),pdf_render,0.858,0.280,0.000,6.090,47.730,39.0,733,0
1845.82,10/10(12/10),gap,0.891,0.280,0.000,6.090,47.730,39.0,1031,0
1846.32,10/10(12/10),gap,0.427,0.023,0.000,6.094,47.730,39.0,631,0
1846.83,10/10(12/10),gap,0.409,0.028,0.000,6.094,47.730,39.0,629,0
1847.34,10/10(12/10),gap,0.481,0.058,0.000,6.094,47.730,39.0,665,0
1847.85,10/10(12/10),gap,0.371,0.020,0.000,6.094,47.730,39.0,656,0
1848.36,10/10(12/10),gap,0.497,0.037,0.000,6.103,47.730,39.0,711,0
1848.87,10/10(12/10),gap,0.353,0.015,0.000,6.103,47.730,39.0,1014,0
1849.38,10/10(12/10),gap,2.157,0.950,0.003,6.103,47.730,41.0,1138,0
1849.88,10/10(12/10),office,2.017,0.881,0.004,6.103,47.730,41.0,838,0
1850.39,10/10(12/10),office,2.250,1.028,0.002,6.091,47.730,40.0,861,0
1850.89,10/10(12/10),office,2.361,1.211,0.002,6.091,47.730,40.0,764,0
1851.40,10/10(12/10),office,2.393,1.160,0.001,6.091,47.730,40.0,1407,0
1851.91,10/10(12/10),office,0.818,0.234,0.000,6.091,47.730,40.0,1053,0
1852.42,10/10(12/10),gap,1.186,0.430,0.001,6.091,47.730,40.0,1079,0
1852.92,10/10(12/10),gap,0.755,0.210,0.001,6.091,47.730,40.0,639,0
1853.43,10/10(12/10),gap,0.601,0.083,0.000,6.096,47.720,39.0,635,0
1853.94,10/10(12/10),gap,0.410,0.018,0.000,6.096,47.720,39.0,1072,0
1854.45,10/10(12/10),gap,0.487,0.029,0.000,6.096,47.720,39.0,655,0
1854.95,10/10(12/10),gap,0.492,0.023,0.000,6.096,47.720,39.0,768,0
1855.46,10/10(12/10),gap,0.771,0.132,0.000,6.099,47.720,39.0,1256,0
1855.97,10/10(12/10),office,2.463,1.109,0.000,6.099,47.720,39.0,1270,0
1856.48,10/10(12/10),office,1.928,0.844,0.000,6.099,47.720,41.0,646,0
1856.98,10/10(12/10),office,2.325,1.100,0.000,6.099,47.720,41.0,1541,0
1857.49,10/10(12/10),office,2.537,1.319,0.000,6.091,47.720,42.0,725,0
1858.00,10/10(12/10),office,2.144,0.895,0.000,6.091,47.720,42.0,999,0
1858.50,10/10(12/10),gap,0.860,0.183,0.001,6.091,47.720,39.0,855,0
1859.01,10/10(12/10),gap,0.713,0.180,0.000,6.091,47.720,39.0,897,0
1859.52,10/10(12/10),gap,0.471,0.030,0.000,6.101,47.710,39.0,1207,0
1860.03,10/10(12/10),gap,0.487,0.035,0.000,6.101,47.710,39.0,661,0
1860.54,10/10(12/10),gap,0.588,0.021,0.000,6.101,47.710,39.0,1007,0
1861.05,10/10(12/10),gap,0.345,0.012,0.000,6.101,47.710,39.0,1112,0
1861.56,10/10(12/10),gap,0.348,0.017,0.000,6.100,47.710,38.0,683,0
1862.07,10/10(12/10),gap,0.890,0.321,0.000,6.100,47.710,38.0,729,0
1862.58,10/10(12/10),python,3.355,1.920,0.001,6.100,47.710,41.0,1153,0
1863.09,10/10(12/10),python,2.807,1.389,0.000,6.100,47.710,41.0,944,0
1863.60,10/10(12/10),python,2.648,1.235,0.002,6.100,47.710,40.0,863,0
1864.11,10/10(12/10),python,1.877,0.562,0.002,6.100,47.710,40.0,823,0
1864.62,10/10(12/10),python,2.498,0.591,0.001,6.087,47.710,39.0,1168,0
1865.12,10/10(12/10),python,1.113,0.251,0.001,6.087,47.710,39.0,671,0
1865.63,10/10(12/10),gap,1.176,0.228,0.001,6.087,47.710,39.0,847,0
1866.14,10/10(12/10),gap,0.792,0.015,0.000,6.087,47.710,39.0,775,0
1866.65,10/10(12/10),gap,0.771,0.028,0.000,6.096,47.700,38.0,651,0
1867.16,10/10(12/10),gap,0.785,0.017,0.000,6.096,47.700,38.0,588,0
1867.67,10/10(12/10),gap,0.803,0.027,0.000,6.096,47.700,38.0,588,0
1868.18,10/10(12/10),gap,0.776,0.024,0.000,6.096,47.700,38.0,570,0
1868.70,10/10(12/10),gap,2.460,1.025,0.004,6.099,47.700,39.0,1268,0
1869.21,10/10(12/10),python,3.039,1.572,0.002,6.099,47.700,39.0,1473,0
1869.72,10/10(12/10),python,3.707,2.027,0.000,6.099,47.700,41.0,1564,0
1870.22,10/10(12/10),python,3.370,1.855,0.002,6.099,47.700,41.0,1623,0
1870.73,10/10(12/10),python,2.862,1.226,0.000,6.080,47.700,39.0,729,0
1871.23,10/10(12/10),python,2.409,0.678,0.000,6.080,47.700,39.0,697,0
1871.74,10/10(12/10),python,1.463,0.299,0.000,6.080,47.700,39.0,880,0
1872.25,10/10(12/10),gap,0.870,0.214,0.000,6.080,47.700,39.0,588,0
1872.76,10/10(12/10),gap,1.112,0.382,0.000,6.097,47.690,39.0,1088,0
1873.26,10/10(12/10),gap,0.434,0.038,0.000,6.097,47.690,39.0,882,0
1873.78,10/10(12/10),gap,0.414,0.014,0.000,6.097,47.690,38.0,695,0
1874.28,10/10(12/10),gap,0.363,0.028,0.000,6.097,47.690,38.0,585,0
1874.79,10/10(12/10),gap,0.543,0.025,0.000,6.097,47.690,38.0,603,0
1875.30,10/10(12/10),gap,0.425,0.031,0.000,6.097,47.690,38.0,654,0
1875.81,10/10(12/10),gap,6.921,2.747,0.001,6.099,47.690,42.0,1534,0
1876.32,10/10(12/10),compress,10.118,5.036,0.001,6.099,47.690,42.0,1393,0
1876.82,10/10(12/10),compress,9.927,4.907,0.000,6.099,47.690,43.0,1534,0
1877.33,10/10(12/10),compress,10.075,4.921,0.002,6.099,47.690,43.0,1383,0
1877.84,10/10(12/10),compress,9.972,4.605,0.000,6.032,47.690,43.0,1393,0
1878.35,10/10(12/10),compress,9.976,4.637,0.000,6.032,47.690,43.0,1387,0
1878.85,10/10(12/10),compress,9.793,4.649,0.000,6.032,47.690,44.0,1293,0
1879.36,10/10(12/10),compress,7.796,2.929,0.001,6.032,47.690,44.0,1676,0
1879.87,10/10(12/10),compress,2.135,0.698,0.000,6.038,47.670,40.0,1117,0
1880.37,10/10(12/10),gap,0.999,0.311,0.000,6.038,47.670,40.0,701,0
1880.88,10/10(12/10),gap,0.500,0.039,0.000,6.038,47.670,39.0,803,0
1881.39,10/10(12/10),gap,0.543,0.025,0.000,6.038,47.670,39.0,669,0
1881.90,10/10(12/10),gap,0.412,0.030,0.000,6.096,47.670,39.0,643,0
1882.41,10/10(12/10),gap,0.747,0.163,0.000,6.096,47.670,39.0,1208,0
1882.92,10/10(12/10),gap,0.802,0.216,0.000,6.096,47.670,39.0,675,0
1883.43,10/10(12/10),gap,0.593,0.039,0.000,6.096,47.670,39.0,663,0
1883.94,10/10(12/10),gap,4.993,1.945,0.000,6.099,47.670,43.0,1495,0
1884.45,10/10(12/10),compress,10.272,4.766,0.000,6.099,47.670,43.0,1390,0
1884.96,10/10(12/10),compress,10.140,4.943,0.000,6.099,47.670,44.0,1533,0
1885.46,10/10(12/10),compress,10.007,5.042,0.000,6.099,47.670,44.0,1442,0
1885.97,10/10(12/10),compress,9.957,4.790,0.000,6.099,47.670,44.0,1455,0
1886.48,10/10(12/10),compress,9.972,4.636,0.000,6.099,47.670,44.0,1468,0
1886.99,10/10(12/10),compress,9.929,4.824,0.000,6.032,47.660,45.0,1590,0
1887.50,10/10(12/10),compress,8.809,3.449,0.000,6.032,47.660,45.0,1380,0
1888.00,10/10(12/10),compress,2.050,0.618,0.000,6.032,47.660,41.0,987,0
1888.51,10/10(12/10),gap,1.285,0.406,0.000,6.032,47.660,41.0,772,0
1889.02,10/10(12/10),gap,0.327,0.008,0.000,6.088,47.650,40.0,935,0
1889.53,10/10(12/10),gap,0.504,0.019,0.000,6.088,47.650,40.0,834,0
1890.04,10/10(12/10),gap,0.402,0.028,0.000,6.088,47.650,40.0,907,0
1890.55,10/10(12/10),gap,0.530,0.042,0.000,6.088,47.650,40.0,816,0
1891.06,10/10(12/10),gap,0.313,0.009,0.000,6.096,47.650,40.0,918,0
1891.57,10/10(12/10),gap,0.735,0.092,0.000,6.096,47.650,40.0,657,0
1892.08,10/10(12/10),gap,4.872,1.871,0.001,6.096,47.650,44.0,1437,0
1892.59,10/10(12/10),sustained40s,10.314,4.661,0.002,6.096,47.650,44.0,1371,0
1893.10,10/10(12/10),sustained40s,10.073,4.976,0.001,6.034,47.640,45.0,1423,0
1893.61,10/10(12/10),sustained40s,10.061,4.881,0.001,6.034,47.640,45.0,1426,0
1894.12,10/10(12/10),sustained40s,9.982,4.694,0.000,6.034,47.640,45.0,1343,0
1894.62,10/10(12/10),sustained40s,9.956,4.621,0.000,6.034,47.640,45.0,1378,0
1895.13,10/10(12/10),sustained40s,9.925,4.743,0.001,6.030,47.640,45.0,1440,0
1895.64,10/10(12/10),sustained40s,8.959,3.569,0.001,6.030,47.640,45.0,1146,0
1896.14,10/10(12/10),sustained40s,5.739,2.098,0.000,6.030,47.640,45.0,1928,0
1896.65,10/10(12/10),sustained40s,10.976,5.631,0.000,6.030,47.640,45.0,1585,0
1897.16,10/10(12/10),sustained40s,9.782,5.027,0.000,6.030,47.640,45.0,1482,0
1897.66,10/10(12/10),sustained40s,10.014,4.871,0.000,6.030,47.640,45.0,1365,0
1898.17,10/10(12/10),sustained40s,9.972,4.837,0.000,6.027,47.630,46.0,1369,0
1898.68,10/10(12/10),sustained40s,9.968,4.808,0.000,6.027,47.630,46.0,1477,0
1899.19,10/10(12/10),sustained40s,9.938,4.788,0.000,6.027,47.630,46.0,1435,0
1899.69,10/10(12/10),sustained40s,9.211,3.766,0.000,6.027,47.630,46.0,1020,0
1900.20,10/10(12/10),sustained40s,8.975,4.039,0.000,6.027,47.620,46.0,1630,0
1900.71,10/10(12/10),sustained40s,9.929,5.233,0.000,6.027,47.620,46.0,1500,0
1901.22,10/10(12/10),sustained40s,9.979,4.876,0.000,6.027,47.620,46.0,1437,0
1901.72,10/10(12/10),sustained40s,9.964,4.973,0.000,6.027,47.620,46.0,1428,0
1902.23,10/10(12/10),sustained40s,9.966,5.058,0.000,6.026,47.610,46.0,1472,0
1902.74,10/10(12/10),sustained40s,9.956,4.829,0.000,6.026,47.610,46.0,1465,0
1903.25,10/10(12/10),sustained40s,9.462,3.914,0.000,6.026,47.610,47.0,1112,0
1903.75,10/10(12/10),sustained40s,8.527,3.051,0.000,6.026,47.610,47.0,1036,0
1904.26,10/10(12/10),sustained40s,8.354,3.607,0.000,6.033,47.600,47.0,1792,0
1904.77,10/10(12/10),sustained40s,9.929,5.377,0.000,6.033,47.600,47.0,1500,0
1905.28,10/10(12/10),sustained40s,9.923,4.951,0.000,6.033,47.600,47.0,1498,0
1905.79,10/10(12/10),sustained40s,9.980,5.024,0.000,6.033,47.600,47.0,1425,0
1906.29,10/10(12/10),sustained40s,9.954,5.096,0.000,6.024,47.590,47.0,1579,0
1906.80,10/10(12/10),sustained40s,9.849,4.720,0.000,6.024,47.590,47.0,1550,0
1907.31,10/10(12/10),sustained40s,9.882,4.365,0.000,6.024,47.590,48.0,1327,0
1907.81,10/10(12/10),sustained40s,7.179,2.710,0.000,6.024,47.590,48.0,828,0
1908.32,10/10(12/10),sustained40s,8.200,3.693,0.000,6.051,47.590,48.0,1734,0
1908.83,10/10(12/10),sustained40s,10.008,5.152,0.000,6.051,47.590,48.0,1428,0
1909.34,10/10(12/10),sustained40s,10.002,4.960,0.000,6.051,47.580,49.0,1532,0
1909.85,10/10(12/10),sustained40s,9.972,4.779,0.000,6.051,47.580,49.0,1471,0
1910.35,10/10(12/10),sustained40s,9.969,4.895,0.000,6.051,47.580,48.0,1367,0
1910.86,10/10(12/10),sustained40s,9.945,4.772,0.000,6.051,47.580,48.0,1365,0
1911.37,10/10(12/10),sustained40s,9.769,4.453,0.000,6.021,47.570,49.0,1342,0
1911.87,10/10(12/10),sustained40s,8.366,3.070,0.000,6.021,47.570,49.0,1233,0
1912.38,10/10(12/10),sustained40s,9.134,4.174,0.000,6.021,47.570,49.0,1576,0
1912.89,10/10(12/10),sustained40s,9.922,5.112,0.000,6.021,47.570,49.0,1482,0
1913.40,10/10(12/10),sustained40s,9.979,4.927,0.000,6.021,47.560,49.0,1444,0
1913.90,10/10(12/10),sustained40s,9.976,4.881,0.000,6.021,47.560,49.0,1422,0
1914.41,10/10(12/10),sustained40s,9.957,4.824,0.000,6.021,47.560,49.0,1352,0
1914.92,10/10(12/10),sustained40s,9.885,4.695,0.000,6.021,47.560,49.0,1677,0
1915.42,10/10(12/10),sustained40s,9.854,4.438,0.000,6.020,47.550,49.0,1076,0
1915.93,10/10(12/10),sustained40s,7.985,2.902,0.000,6.020,47.550,49.0,882,0
1916.44,10/10(12/10),sustained40s,7.336,3.101,0.000,6.020,47.550,49.0,1790,0
1916.94,10/10(12/10),sustained40s,10.284,5.509,0.000,6.020,47.550,49.0,1633,0
1917.46,10/10(12/10),sustained40s,9.741,4.991,0.000,6.018,47.540,50.0,1574,0
1917.96,10/10(12/10),sustained40s,9.968,4.889,0.000,6.018,47.540,50.0,1424,0
1918.47,10/10(12/10),sustained40s,9.970,4.875,0.000,6.018,47.540,50.0,1423,0
1918.98,10/10(12/10),sustained40s,9.973,4.947,0.000,6.018,47.540,50.0,1426,0
1919.49,10/10(12/10),sustained40s,9.773,4.671,0.000,6.021,47.540,50.0,1352,0
1919.99,10/10(12/10),sustained40s,7.781,3.033,0.000,6.021,47.540,50.0,906,0
1920.50,10/10(12/10),sustained40s,8.368,3.672,0.000,6.021,47.540,50.0,1793,0
1921.01,10/10(12/10),sustained40s,9.831,5.220,0.000,6.021,47.540,50.0,1432,0
1921.51,10/10(12/10),sustained40s,9.971,4.884,0.000,6.021,47.540,50.0,1444,0
1922.02,10/10(12/10),sustained40s,9.970,4.949,0.000,6.021,47.540,50.0,1430,0
1922.53,10/10(12/10),sustained40s,9.965,4.930,0.000,6.019,47.520,50.0,1465,0
1923.03,10/10(12/10),sustained40s,9.965,4.795,0.000,6.019,47.520,50.0,1453,0
1923.54,10/10(12/10),sustained40s,9.764,4.543,0.000,6.019,47.520,51.0,1541,0
1924.05,10/10(12/10),sustained40s,8.612,3.306,0.000,6.019,47.520,51.0,902,0
1924.56,10/10(12/10),sustained40s,8.256,3.610,0.000,6.018,47.520,51.0,1678,0
1925.06,10/10(12/10),sustained40s,9.996,5.305,0.000,6.018,47.520,51.0,1500,0
1925.57,10/10(12/10),sustained40s,9.888,4.901,0.000,6.018,47.520,51.0,1441,0
1926.08,10/10(12/10),sustained40s,9.978,4.973,0.000,6.018,47.520,51.0,1493,0
1926.59,10/10(12/10),sustained40s,9.971,5.073,0.000,6.017,47.510,51.0,1532,0
1927.10,10/10(12/10),sustained40s,9.947,4.838,0.000,6.017,47.510,51.0,1471,0
1927.61,10/10(12/10),sustained40s,9.769,4.221,0.000,6.017,47.510,51.0,1341,0
1928.11,10/10(12/10),sustained40s,7.641,2.811,0.000,6.017,47.510,51.0,975,0
1928.62,10/10(12/10),sustained40s,6.789,2.836,0.000,6.056,47.500,51.0,1732,0
1929.12,10/10(12/10),sustained40s,10.340,5.444,0.000,6.056,47.500,51.0,1478,0
1929.63,10/10(12/10),sustained40s,9.706,4.960,0.001,6.056,47.500,51.0,1539,0
1930.14,10/10(12/10),sustained40s,9.979,4.947,0.000,6.056,47.500,51.0,1589,0
1930.65,10/10(12/10),sustained40s,10.077,4.792,0.009,6.015,47.490,51.0,1441,0
1931.15,10/10(12/10),sustained40s,9.858,4.785,0.000,6.015,47.490,51.0,1434,0
1931.67,10/10(12/10),sustained40s,9.760,4.619,0.007,6.015,47.490,52.0,1327,0
1932.17,10/10(12/10),sustained40s,8.879,3.458,0.000,6.015,47.490,52.0,1079,0
1932.68,10/10(12/10),sustained40s,3.418,1.371,0.005,6.015,47.490,48.0,853,0
1933.19,10/10(12/10),end,0.796,0.148,0.004,6.015,47.490,48.0,1491,0
1933.70,10/10(12/10),end,0.823,0.164,0.000,6.054,47.480,47.0,863,0
1934.20,10/10(12/10),end,0.437,0.021,0.000,6.054,47.480,47.0,853,0
1934.71,10/10(12/10),end,0.433,0.020,0.002,6.054,47.480,47.0,667,0
1935.22,10/10(12/10),end,0.405,0.020,0.000,6.054,47.480,47.0,730,0
1935.73,10/10(12/10),end,0.608,0.021,0.001,6.085,47.480,47.0,764,0
1936.23,10/10(12/10),end,0.527,0.024,0.002,6.085,47.480,47.0,614,0
1936.74,10/10(12/10),end,0.433,0.025,0.000,6.085,47.480,46.0,681,0
1937.25,10/10(12/10),end,0.389,0.015,0.000,6.085,47.480,46.0,522,0
1937.76,10/10(12/10),end,0.425,0.019,0.000,6.087,47.470,46.0,640,0
1938.27,10/10(12/10),end,0.361,0.018,0.000,6.087,47.470,46.0,649,0
1938.77,10/10(12/10),end,0.426,0.020,0.000,6.087,47.470,46.0,627,0
1939.28,10/10(12/10),end,0.410,0.022,0.000,6.087,47.470,46.0,666,0
1939.79,10/10(12/10),end,0.466,0.023,0.000,6.089,47.470,45.0,1105,0
1940.30,10/10(12/10),end,0.373,0.014,0.000,6.089,47.470,45.0,565,0
1940.80,10/10(12/10),end,0.428,0.026,0.000,6.089,47.470,45.0,749,0
1941.31,cool,wait,1.073,0.289,0.000,6.089,47.470,45.0,859,0
1941.82,cool,wait,0.547,0.029,0.000,6.090,47.470,45.0,792,0
1942.33,cool,wait,0.340,0.016,0.000,6.090,47.470,45.0,618,0
1942.84,cool,wait,1.162,0.388,0.000,6.090,47.470,45.0,653,0
1943.34,cool,wait,0.400,0.014,0.000,6.090,47.470,45.0,958,0
1943.85,cool,wait,0.448,0.035,0.000,6.090,47.470,45.0,660,0
