1789821374.478511	38142220654	14568665523	181701805	6168000	34500000	7701000	38000	665433	0	1499910	0
1789821374.985081	38142448314	14568676510	181701805	6168000	34500000	7701000	38000	1112097	0	1654065	0
1789821375.496475	38142668223	14568685726	181701805	6168000	34500000	7701000	38000	1028424	0	1407689	0
1789821376.003931	38143178903	14568882381	181701805	6183000	34500000	7720000	40000	1589356	0	1700265	0
1789821376.517961	38146114625	14571201039	181701805	6183000	34500000	7720000	40000	1120168	0	1279816	0
1789821377.026803	38148137631	14572614000	181701805	6183000	34500000	7720000	40000	1128832	0	1300000	0
1789821377.538583	38150162039	14574055707	181701805	6183000	34500000	7720000	40000	1141655	0	1362704	0
1789821378.044769	38152169359	14575510538	181701805	6162000	34490000	7693000	40000	1166353	0	1400000	0
1789821378.554733	38154177593	14576909033	181701805	6162000	34490000	7693000	40000	1371488	0	1587113	0
1789821379.059998	38156128516	14578293673	181701805	6162000	34490000	7693000	41000	1522564	0	1739226	0
1789821379.569014	38158217805	14579772551	181701805	6162000	34490000	7693000	41000	1243780	0	1462329	0
1789821380.076954	38160234340	14581230433	181701805	6137000	34490000	7662000	41000	1190952	0	1400000	0
1789821380.585942	38162249838	14582668539	181701805	6137000	34490000	7662000	41000	1278430	0	1500015	0
1789821381.090953	38164261430	14584117388	181701805	6137000	34490000	7662000	41000	1190719	0	1400000	0
1789821381.601907	38166283214	14585537917	181701805	6137000	34490000	7662000	41000	1269289	0	1500000	0
1789821382.106847	38168280157	14586963206	181701805	6159000	34480000	7690000	41000	1338320	0	1557295	0
1789821382.615711	38169803469	14587967842	181701805	6159000	34480000	7690000	41000	1058478	0	2400000	0
1789821383.121899	38170550659	14588305183	181701805	6159000	34480000	7690000	39000	1320000	0	2779551	0
1789821383.634528	38170893371	14588379828	181701805	6159000	34480000	7690000	39000	717288	0	1800246	0
1789821384.142156	38171380186	14588533270	181701805	6159000	34480000	7690000	39000	1081594	0	1535117	0
1789821384.653447	38171651364	14588569464	181701805	6159000	34480000	7690000	39000	671627	0	1600016	0
1789821385.160099	38171845761	14588574286	181701805	6185000	34480000	7722000	39000	916547	0	1701300	0
1789821385.672997	38172045895	14588581610	181701805	6185000	34480000	7722000	39000	665205	0	1521600	0
1789821386.181781	38173359612	14589344487	181701805	6185000	34480000	7722000	43000	902192	0	2917306	0
1789821386.690961	38174819264	14590270876	181701805	6185000	34480000	7722000	43000	891930	0	3035347	0
1789821387.196366	38176219468	14591134582	181701805	6169000	34480000	7702000	43000	912522	0	3099968	0
1789821387.704761	38177588178	14592014158	181701805	6169000	34480000	7702000	43000	901090	0	3001151	0
1789821388.209576	38178940286	14592894343	181701805	6169000	34480000	7702000	43000	909062	0	3030994	0
1789821388.719442	38180327367	14593803948	181701805	6169000	34480000	7702000	43000	907945	0	3043185	0
1789821389.225807	38181685030	14594691397	181701805	6170000	34470000	7704000	43000	929381	0	3034763	0
1789821389.734410	38183262907	14595787158	181701805	6170000	34470000	7704000	43000	920631	0	3100000	0
1789821390.238898	38184645350	14596688096	181701805	6170000	34470000	7704000	43000	1307856	0	3050446	0
1789821390.747121	38186022787	14597590620	181701805	6170000	34470000	7704000	43000	897343	0	2978545	0
1789821391.252255	38187465045	14598557110	181701805	6170000	34470000	7704000	43000	891386	0	2996145	0
1789821391.762331	38188822890	14599437112	181701805	6170000	34470000	7704000	43000	893970	0	2951490	0
1789821392.267831	38190209850	14600348121	181701805	6170000	34470000	7704000	43000	903948	0	2931343	0
1789821392.779585	38191624641	14601240635	181701805	6170000	34470000	7704000	43000	904750	0	3037620	0
1789821393.285833	38192973514	14602120333	181701805	6170000	34460000	7704000	43000	898702	0	2889488	0
1789821393.794268	38194329529	14603010284	181701805	6170000	34460000	7704000	43000	912539	0	3100000	0
1789821394.299765	38196110896	14604081448	181701805	6170000	34460000	7704000	43000	1075361	0	3100000	0
1789821394.808592	38197431083	14604930995	181701805	6170000	34460000	7704000	43000	898774	0	2943816	0
1789821395.313077	38198837879	14605864952	181701805	6170000	34460000	7704000	44000	1304008	0	3031891	0
1789821395.822133	38199927659	14606499106	181701805	6170000	34460000	7704000	44000	679035	0	1600192	0
1789821396.330959	38200496200	14606672506	181701805	6168000	34460000	7701000	41000	1038002	0	1837296	0
1789821396.843648	38200650008	14606678671	181701805	6168000	34460000	7701000	41000	677605	0	1549043	0
1789821397.351848	38200842452	14606685690	181701805	6168000	34460000	7701000	39000	828402	0	1600034	0
1789821397.864414	38200991804	14606691488	181701805	6168000	34460000	7701000	39000	1197491	0	1547140	0
1789821398.372888	38201235151	14606699850	181701805	6186000	34460000	7723000	38000	1227852	0	1699252	0
1789821398.885018	38202076518	14607128377	181701805	6186000	34460000	7723000	38000	1201690	0	3100031	0
1789821399.391661	38204490147	14608707657	181701805	6186000	34460000	7723000	43000	1096209	0	2400000	0
1789821399.901950	38206541107	14609792921	181701805	6186000	34460000	7723000	43000	1051076	0	2300000	0
1789821400.407705	38208522242	14610489574	181701805	6160000	34450000	7691000	40000	1175672	0	2700501	0
1789821400.917391	38210548298	14611732003	181701805	6160000	34450000	7691000	40000	832746	0	2361998	0
1789821401.423296	38212576980	14612901128	181701805	6160000	34450000	7691000	43000	1084457	0	2400000	0
1789821401.929964	38214608408	14613662723	181701805	6160000	34450000	7691000	43000	637500	0	2300000	0
1789821402.434502	38215346199	14613893984	181701805	6160000	34450000	7691000	39000	725025	0	1800205	0
1789821402.946908	38216025884	14614121828	181701805	6160000	34450000	7691000	39000	901484	0	1455345	0
1789821403.453326	38216429814	14614146730	181701805	6160000	34450000	7691000	39000	682713	0	1561514	0
1789821403.965985	38216668095	14614151491	181701805	6160000	34450000	7691000	39000	680856	0	1600086	0
1789821404.473944	38217255557	14614332887	181701805	6176000	34450000	7711000	38000	687533	0	1600000	0
