t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
918.15,balanced#r3,end,0.784,0.074,0.002,6.728,43.270,42.0,580,0
918.66,balanced#r3,end,0.541,0.043,0.002,6.725,43.260,41.0,837,0
919.16,balanced#r3,end,0.545,0.088,0.000,6.725,43.260,41.0,852,0
919.67,balanced#r3,end,0.373,0.019,0.002,6.725,43.260,41.0,650,0
920.18,balanced#r3,end,0.427,0.020,0.000,6.725,43.260,41.0,1172,0
920.69,balanced#r3,end,0.378,0.014,0.000,6.731,43.260,40.0,1126,0
921.20,balanced#r3,end,0.375,0.020,0.000,6.731,43.260,40.0,879,0
921.71,balanced#r3,end,0.389,0.020,0.000,6.731,43.260,40.0,864,0
922.21,balanced#r3,end,0.525,0.019,0.000,6.731,43.260,40.0,801,0
922.72,balanced#r3,end,0.415,0.026,0.000,6.731,43.260,40.0,580,0
923.23,cool,wait,0.887,0.338,0.000,6.731,43.260,40.0,807,0
923.74,cool,wait,0.532,0.091,0.000,6.730,43.260,41.0,595,0
924.24,cool,wait,0.302,0.011,0.000,6.730,43.260,41.0,655,0
924.75,cool,wait,0.385,0.021,0.000,6.730,43.260,40.0,679,0
925.26,cool,wait,0.318,0.010,0.000,6.730,43.260,40.0,614,0
925.77,cool,wait,0.282,0.009,0.000,6.729,43.260,40.0,627,0
926.27,cool,wait,0.510,0.013,0.000,6.729,43.260,40.0,731,0
926.78,cool,wait,0.496,0.029,0.000,6.729,43.260,40.0,660,0
927.29,cool,wait,0.317,0.012,0.000,6.729,43.260,40.0,745,0
927.80,cool,wait,1.084,0.321,0.000,6.733,43.250,40.0,541,0
928.31,cool,wait,0.341,0.010,0.000,6.733,43.250,40.0,649,0
928.82,cool,wait,0.334,0.018,0.000,6.733,43.250,40.0,966,0
929.32,cool,wait,0.401,0.023,0.000,6.733,43.250,40.0,722,0
929.83,cool,wait,0.443,0.021,0.000,6.732,43.250,40.0,1031,0
930.34,cool,wait,0.335,0.011,0.000,6.732,43.250,40.0,651,0
930.85,cool,wait,0.369,0.019,0.000,6.732,43.250,40.0,577,0
931.35,cool,wait,0.320,0.011,0.000,6.732,43.250,40.0,547,0
931.86,cool,wait,0.409,0.014,0.000,6.733,43.250,40.0,684,0
932.37,cool,wait,0.446,0.012,0.000,6.733,43.250,40.0,777,0
932.88,cool,wait,0.997,0.273,0.001,6.733,43.250,40.0,838,0
933.38,cool,wait,0.595,0.017,0.000,6.733,43.250,40.0,751,0
933.90,cool,wait,0.324,0.013,0.000,6.733,43.250,39.0,743,0
934.40,cool,wait,0.320,0.011,0.000,6.733,43.250,39.0,624,0
934.91,cool,wait,0.946,0.331,0.000,6.733,43.250,40.0,1454,0
935.42,cool,wait,0.603,0.106,0.003,6.733,43.250,40.0,623,0
935.93,saver#r4,idle,0.913,0.308,0.000,6.733,43.250,39.0,1185,0
936.43,saver#r4,idle,0.406,0.035,0.002,6.733,43.250,39.0,1052,0
936.94,saver#r4,idle,0.359,0.015,0.001,6.731,43.240,39.0,1004,0
937.44,saver#r4,idle,0.772,0.129,0.002,6.731,43.240,39.0,1344,0
937.95,saver#r4,idle,0.794,0.219,0.000,6.731,43.240,39.0,878,0
938.46,saver#r4,idle,0.410,0.019,0.000,6.731,43.240,39.0,724,0
938.97,saver#r4,idle,0.525,0.014,0.000,6.732,43.240,39.0,850,0
939.47,saver#r4,idle,0.352,0.013,0.000,6.732,43.240,39.0,716,0
939.98,saver#r4,idle,0.365,0.014,0.000,6.732,43.240,39.0,571,0
940.49,saver#r4,idle,0.381,0.018,0.000,6.732,43.240,39.0,646,0
941.00,saver#r4,idle,0.330,0.013,0.000,6.733,43.240,39.0,658,0
941.51,saver#r4,idle,0.436,0.026,0.000,6.733,43.240,39.0,742,0
942.02,saver#r4,idle,0.321,0.013,0.000,6.733,43.240,39.0,644,0
942.52,saver#r4,idle,0.379,0.018,0.000,6.733,43.240,39.0,612,0
943.03,saver#r4,idle,0.331,0.013,0.000,6.731,43.240,39.0,767,0
943.54,saver#r4,idle,0.393,0.021,0.000,6.731,43.240,39.0,651,0
944.05,saver#r4,idle,0.538,0.029,0.000,6.731,43.240,39.0,667,0
944.56,saver#r4,idle,0.462,0.020,0.000,6.731,43.240,39.0,817,0
945.07,saver#r4,idle,0.673,0.168,0.000,6.731,43.240,40.0,830,0
945.57,saver#r4,bursty,1.476,0.652,0.000,6.731,43.240,40.0,1262,0
946.08,saver#r4,bursty,1.012,0.510,0.000,6.734,43.230,41.0,677,0
946.59,saver#r4,bursty,0.987,0.327,0.000,6.734,43.230,41.0,730,0
947.10,saver#r4,bursty,0.797,0.319,0.000,6.734,43.230,42.0,598,0
947.60,saver#r4,bursty,1.613,0.668,0.000,6.734,43.230,42.0,694,0
948.11,saver#r4,bursty,0.826,0.322,0.000,6.729,43.230,42.0,685,0
948.61,saver#r4,bursty,0.844,0.328,0.000,6.729,43.230,42.0,695,0
949.12,saver#r4,bursty,1.031,0.382,0.000,6.729,43.230,41.0,653,0
949.63,saver#r4,bursty,0.863,0.335,0.000,6.729,43.230,41.0,788,0
950.13,saver#r4,bursty,0.986,0.312,0.000,6.732,43.230,42.0,788,0
950.64,saver#r4,bursty,0.822,0.317,0.000,6.732,43.230,42.0,861,0
951.15,saver#r4,bursty,0.785,0.338,0.000,6.732,43.230,42.0,850,0
951.65,saver#r4,bursty,0.798,0.304,0.000,6.732,43.230,42.0,794,0
952.16,saver#r4,bursty,0.781,0.316,0.000,6.726,43.230,42.0,702,0
952.66,saver#r4,bursty,0.814,0.346,0.000,6.726,43.230,42.0,743,0
953.17,saver#r4,bursty,0.760,0.315,0.000,6.726,43.230,41.0,696,0
953.68,saver#r4,bursty,0.995,0.376,0.000,6.726,43.230,41.0,708,0
954.19,saver#r4,bursty,0.804,0.311,0.000,6.733,43.220,40.0,663,0
954.69,saver#r4,bursty,0.873,0.311,0.000,6.733,43.220,40.0,897,0
955.20,saver#r4,bursty,0.699,0.090,0.001,6.733,43.220,38.0,590,0
955.71,saver#r4,gap,1.273,0.408,0.002,6.733,43.220,38.0,890,0
956.22,saver#r4,gap,0.328,0.010,0.000,6.733,43.220,38.0,656,0
956.72,saver#r4,gap,0.535,0.037,0.002,6.733,43.220,38.0,1130,0
957.23,saver#r4,gap,0.415,0.020,0.001,6.733,43.220,38.0,1057,0
957.74,saver#r4,gap,1.081,0.358,0.001,6.733,43.220,38.0,661,0
958.25,saver#r4,gap,0.778,0.225,0.001,6.733,43.220,39.0,993,0
958.76,saver#r4,pdf_render,1.995,0.949,0.000,6.733,43.220,39.0,1100,0
959.27,saver#r4,pdf_render,1.652,0.743,0.000,6.727,43.220,39.0,1061,0
959.77,saver#r4,pdf_render,1.748,0.823,0.000,6.727,43.220,39.0,943,0
960.28,saver#r4,pdf_render,1.717,0.814,0.000,6.727,43.220,39.0,959,0
960.79,saver#r4,pdf_render,1.744,0.821,0.000,6.727,43.220,39.0,846,0
961.30,saver#r4,pdf_render,1.895,0.858,0.000,6.723,43.220,40.0,1096,0
961.80,saver#r4,pdf_render,1.779,0.861,0.000,6.723,43.220,40.0,846,0
962.31,saver#r4,pdf_render,1.783,0.863,0.000,6.723,43.220,39.0,1113,0
962.82,saver#r4,pdf_render,1.734,0.791,0.000,6.723,43.220,39.0,775,0
963.33,saver#r4,pdf_render,1.801,0.877,0.000,6.723,43.210,39.0,924,0
963.83,saver#r4,pdf_render,2.007,1.087,0.000,6.723,43.210,39.0,938,0
964.34,saver#r4,pdf_render,1.809,0.900,0.000,6.723,43.210,39.0,966,0
964.85,saver#r4,pdf_render,1.843,0.916,0.000,6.723,43.210,39.0,937,0
965.36,saver#r4,pdf_render,1.784,0.875,0.000,6.723,43.210,39.0,950,0
965.86,saver#r4,pdf_render,1.743,0.834,0.000,6.723,43.210,39.0,808,0
966.37,saver#r4,pdf_render,1.897,0.966,0.000,6.723,43.210,40.0,919,0
966.88,saver#r4,pdf_render,1.924,0.907,0.000,6.723,43.210,40.0,806,0
967.39,saver#r4,pdf_render,1.727,0.825,0.000,6.723,43.210,40.0,1070,0
967.89,saver#r4,pdf_render,2.191,1.137,0.000,6.723,43.210,40.0,655,0
968.40,saver#r4,pdf_render,1.781,0.871,0.000,6.722,43.210,40.0,937,0
968.91,saver#r4,pdf_render,1.843,0.908,0.000,6.722,43.210,40.0,907,0
969.41,saver#r4,pdf_render,1.790,0.860,0.000,6.722,43.210,40.0,1303,0
969.92,saver#r4,pdf_render,1.726,0.811,0.000,6.722,43.210,40.0,1101,0
970.43,saver#r4,pdf_render,1.769,0.859,0.000,6.722,43.200,39.0,888,0
970.93,saver#r4,pdf_render,1.719,0.809,0.000,6.722,43.200,39.0,819,0
971.44,saver#r4,pdf_render,1.799,0.883,0.000,6.722,43.200,40.0,960,0
971.95,saver#r4,pdf_render,1.830,0.918,0.000,6.722,43.200,40.0,939,0
972.46,saver#r4,pdf_render,1.860,0.823,0.000,6.722,43.200,39.0,936,0
972.96,saver#r4,pdf_render,1.842,0.914,0.000,6.722,43.200,39.0,972,0
973.47,saver#r4,pdf_render,1.055,0.342,0.002,6.722,43.200,38.0,651,0
973.97,saver#r4,gap,0.930,0.319,0.002,6.722,43.200,38.0,662,0
974.48,saver#r4,gap,0.380,0.019,0.001,6.722,43.190,38.0,679,0
974.99,saver#r4,gap,0.476,0.033,0.001,6.722,43.190,38.0,806,0
975.50,saver#r4,gap,0.349,0.011,0.000,6.722,43.190,38.0,553,0
976.00,saver#r4,gap,0.435,0.019,0.001,6.722,43.190,38.0,723,0
976.51,saver#r4,gap,2.026,0.793,0.002,6.726,43.190,41.0,1681,0
977.02,saver#r4,office,2.186,0.882,0.000,6.726,43.190,41.0,1066,0
977.53,saver#r4,office,2.744,1.301,0.000,6.726,43.190,40.0,1320,0
978.03,saver#r4,office,2.351,1.185,0.000,6.726,43.190,40.0,893,0
978.54,saver#r4,office,2.440,1.168,0.000,6.726,43.190,40.0,827,0
979.05,saver#r4,office,1.033,0.275,0.001,6.726,43.190,40.0,989,0
979.56,saver#r4,gap,0.737,0.164,0.002,6.715,43.190,38.0,901,0
980.06,saver#r4,gap,0.470,0.036,0.002,6.715,43.190,38.0,528,0
980.57,saver#r4,gap,0.508,0.040,0.001,6.715,43.190,38.0,656,0
981.08,saver#r4,gap,0.659,0.046,0.000,6.715,43.190,38.0,720,0
981.59,saver#r4,gap,0.434,0.027,0.002,6.729,43.190,38.0,872,0
982.09,saver#r4,gap,2.396,1.208,0.000,6.729,43.190,38.0,695,0
982.60,saver#r4,python,2.866,1.514,0.002,6.729,43.190,43.0,891,0
983.11,saver#r4,python,2.962,1.556,0.000,6.729,43.190,43.0,671,0
983.61,saver#r4,python,1.919,0.607,0.000,6.715,43.180,39.0,560,0
984.12,saver#r4,python,2.345,0.673,0.000,6.715,43.180,39.0,512,0
984.63,saver#r4,python,1.272,0.219,0.003,6.715,43.180,38.0,1218,0
985.13,saver#r4,gap,0.968,0.327,0.000,6.715,43.180,38.0,807,0
985.64,saver#r4,gap,0.411,0.024,0.001,6.732,43.180,38.0,795,0
986.15,saver#r4,gap,0.614,0.056,0.001,6.732,43.180,38.0,773,0
986.66,saver#r4,gap,0.336,0.013,0.000,6.732,43.180,38.0,600,0
987.17,saver#r4,gap,0.435,0.028,0.002,6.732,43.180,38.0,661,0
987.68,saver#r4,gap,5.538,2.434,0.000,6.734,43.180,41.0,1500,0
988.18,saver#r4,compress,6.237,3.319,0.001,6.734,43.180,41.0,909,0
988.69,saver#r4,compress,5.969,3.086,0.000,6.734,43.180,41.0,916,0
989.20,saver#r4,compress,5.955,3.167,0.000,6.734,43.180,41.0,945,0
989.71,saver#r4,compress,5.984,3.106,0.000,6.734,43.180,41.0,923,0
990.22,saver#r4,compress,5.940,3.148,0.000,6.734,43.180,41.0,1063,0
990.73,saver#r4,compress,5.999,3.114,0.000,6.689,43.170,41.0,941,0
991.24,saver#r4,compress,5.956,3.015,0.000,6.689,43.170,41.0,945,0
991.75,saver#r4,compress,5.957,3.088,0.000,6.689,43.170,41.0,1018,0
992.26,saver#r4,compress,5.974,3.130,0.000,6.689,43.170,41.0,1021,0
992.77,saver#r4,compress,5.908,3.149,0.000,6.686,43.170,42.0,1399,0
993.27,saver#r4,compress,5.123,2.350,0.000,6.686,43.170,42.0,1173,0
993.78,saver#r4,compress,2.666,0.968,0.002,6.686,43.170,39.0,688,0
994.29,saver#r4,gap,1.291,0.311,0.001,6.686,43.170,39.0,1179,0
994.80,saver#r4,gap,0.426,0.021,0.002,6.718,43.160,39.0,694,0
995.31,saver#r4,gap,0.406,0.030,0.001,6.718,43.160,39.0,653,0
995.82,saver#r4,gap,0.378,0.018,0.000,6.718,43.160,39.0,694,0
996.33,saver#r4,gap,0.864,0.048,0.000,6.718,43.160,39.0,772,0
996.84,saver#r4,gap,3.761,1.350,0.000,6.727,43.160,42.0,1546,0
997.35,saver#r4,sustained20s,6.887,3.658,0.000,6.727,43.160,42.0,929,0
997.86,saver#r4,sustained20s,5.965,3.257,0.000,6.727,43.160,41.0,953,0
998.36,saver#r4,sustained20s,5.960,3.171,0.000,6.727,43.160,41.0,1041,0
998.88,saver#r4,sustained20s,5.982,3.145,0.000,6.686,43.150,42.0,933,0
999.38,saver#r4,sustained20s,5.957,3.066,0.000,6.686,43.150,42.0,975,0
999.89,saver#r4,sustained20s,5.945,3.196,0.000,6.686,43.150,42.0,1077,0
1000.40,saver#r4,sustained20s,5.994,3.103,0.000,6.686,43.150,42.0,963,0
1000.91,saver#r4,sustained20s,5.960,3.095,0.000,6.686,43.150,42.0,1039,0
1001.42,saver#r4,sustained20s,5.959,3.138,0.000,6.686,43.150,42.0,1010,0
1001.93,saver#r4,sustained20s,5.963,3.191,0.000,6.684,43.140,43.0,1277,0
1002.43,saver#r4,sustained20s,5.796,3.085,0.000,6.684,43.140,43.0,992,0
1002.95,saver#r4,sustained20s,5.713,2.473,0.000,6.684,43.140,44.0,1638,0
1003.45,saver#r4,sustained20s,6.434,3.482,0.000,6.684,43.140,44.0,935,0
1003.96,saver#r4,sustained20s,5.959,3.147,0.000,5.918,43.140,42.0,983,0
1004.47,saver#r4,sustained20s,5.970,3.220,0.000,5.918,43.140,42.0,947,0
1004.98,saver#r4,sustained20s,5.965,3.079,0.000,5.918,43.140,43.0,1022,0
1005.48,saver#r4,sustained20s,5.982,3.009,0.000,5.918,43.140,43.0,929,0
1006.00,saver#r4,sustained20s,5.968,3.020,0.000,5.895,43.130,43.0,927,0
1006.50,saver#r4,sustained20s,5.972,3.033,0.000,5.895,43.130,43.0,928,0
1007.02,saver#r4,sustained20s,5.955,2.970,0.000,5.895,43.130,43.0,975,0
1007.52,saver#r4,sustained20s,5.970,3.092,0.000,5.895,43.130,43.0,951,0
1008.03,saver#r4,sustained20s,5.933,3.078,0.000,5.896,43.120,43.0,1108,0
1008.54,saver#r4,sustained20s,5.782,2.972,0.000,5.896,43.120,43.0,949,0
1009.05,saver#r4,sustained20s,6.065,2.746,0.000,5.896,43.120,44.0,1458,0
1009.56,saver#r4,sustained20s,6.098,3.239,0.000,5.896,43.120,44.0,949,0
1010.07,saver#r4,sustained20s,5.978,3.159,0.000,5.894,43.120,43.0,944,0
1010.57,saver#r4,sustained20s,5.971,3.056,0.000,5.894,43.120,43.0,901,0
1011.09,saver#r4,sustained20s,5.961,3.088,0.000,5.894,43.120,43.0,1012,0
1011.59,saver#r4,sustained20s,5.975,3.130,0.000,5.894,43.120,43.0,924,0
1012.10,saver#r4,sustained20s,5.955,3.114,0.000,5.894,43.110,43.0,1027,0
1012.61,saver#r4,sustained20s,5.956,3.167,0.000,5.894,43.110,43.0,1003,0
1013.12,saver#r4,sustained20s,5.973,3.022,0.000,5.894,43.110,43.0,1083,0
1013.63,saver#r4,sustained20s,5.958,3.065,0.002,5.894,43.110,43.0,1016,0
1014.14,saver#r4,sustained20s,5.957,3.169,0.000,5.894,43.110,44.0,1122,0
1014.65,saver#r4,sustained20s,4.753,2.346,0.000,5.894,43.110,44.0,922,0
1015.16,saver#r4,sustained20s,3.196,1.244,0.000,5.894,43.100,42.0,1728,0
1015.66,saver#r4,sustained20s,7.934,3.983,0.000,5.894,43.100,42.0,929,0
1016.17,saver#r4,sustained20s,5.962,3.100,0.000,5.894,43.100,44.0,1030,0
1016.68,saver#r4,sustained20s,5.957,3.163,0.000,5.894,43.100,44.0,1079,0
1017.19,saver#r4,sustained20s,5.984,3.050,0.000,5.891,43.100,44.0,919,0
1017.70,saver#r4,sustained20s,5.966,3.089,0.000,5.891,43.100,44.0,949,0
1018.21,saver#r4,sustained20s,5.980,3.008,0.000,5.891,43.100,44.0,939,0
1018.72,saver#r4,sustained20s,5.954,3.132,0.000,5.891,43.100,44.0,1023,0
1019.23,saver#r4,sustained20s,5.962,3.216,0.000,5.892,43.090,44.0,974,0
1019.74,saver#r4,sustained20s,5.951,3.048,0.000,5.892,43.090,44.0,1089,0
1020.25,saver#r4,sustained20s,5.970,3.176,0.000,5.892,43.090,44.0,1123,0
1020.76,saver#r4,sustained20s,5.813,3.025,0.000,5.892,43.090,44.0,1214,0
1021.26,saver#r4,sustained20s,4.149,1.791,0.000,5.892,43.090,45.0,786,0
1021.77,saver#r4,sustained20s,2.302,0.877,0.004,5.892,43.090,45.0,1415,0
1022.28,saver#r4,end,1.191,0.334,0.003,5.892,43.090,42.0,898,0
1022.78,saver#r4,end,0.846,0.057,0.001,5.892,43.090,42.0,1247,0
1023.30,saver#r4,end,0.836,0.059,0.000,5.925,43.080,42.0,723,0
1023.80,saver#r4,end,0.832,0.033,0.002,5.925,43.080,42.0,597,0
1024.31,saver#r4,end,0.749,0.016,0.000,5.925,43.080,41.0,605,0
1024.82,saver#r4,end,0.770,0.022,0.001,5.925,43.080,41.0,612,0
1025.33,saver#r4,end,0.743,0.016,0.001,5.925,43.080,41.0,603,0
1025.84,saver#r4,end,1.264,0.354,0.000,5.925,43.080,41.0,590,0
1026.35,saver#r4,end,0.742,0.017,0.000,5.927,43.080,41.0,712,0
1026.85,saver#r4,end,0.723,0.189,0.000,5.927,43.080,41.0,1009,0
1027.36,saver#r4,end,0.508,0.017,0.000,5.927,43.080,40.0,580,0
1027.87,saver#r4,end,1.154,0.366,0.000,5.927,43.080,40.0,628,0
1028.38,saver#r4,end,0.485,0.029,0.000,5.921,43.080,40.0,642,0
1028.88,saver#r4,end,0.400,0.020,0.000,5.921,43.080,40.0,623,0
1029.39,saver#r4,end,0.370,0.017,0.000,5.921,43.080,40.0,1085,0
1029.90,saver#r4,end,0.339,0.015,0.000,5.921,43.080,40.0,622,0
1030.41,saver#r4,end,0.383,0.018,0.000,5.933,43.070,40.0,832,0
1030.91,saver#r4,end,0.434,0.021,0.000,5.933,43.070,40.0,789,0
1031.42,saver#r4,end,0.518,0.022,0.000,5.933,43.070,40.0,817,0
1031.93,saver#r4,end,0.387,0.028,0.000,5.933,43.070,40.0,587,0
1032.44,cool,wait,1.129,0.428,0.000,5.933,43.070,40.0,764,0
1032.94,cool,wait,0.536,0.034,0.003,5.933,43.070,40.0,1095,0
1033.45,cool,wait,0.376,0.014,0.000,5.933,43.070,40.0,927,0
1033.96,cool,wait,0.426,0.036,0.000,5.933,43.070,40.0,904,0
1034.47,cool,wait,0.335,0.013,0.000,5.933,43.070,40.0,1073,0
1034.97,cool,wait,0.341,0.013,0.000,5.933,43.070,40.0,803,0
1035.49,cool,wait,0.347,0.014,0.000,5.933,43.070,40.0,580,0
1035.99,cool,wait,0.395,0.024,0.000,5.933,43.070,40.0,527,0
1036.50,cool,wait,0.352,0.020,0.000,5.933,43.070,40.0,650,0
1037.01,cool,wait,0.374,0.017,0.000,5.933,43.070,40.0,713,0
1037.52,cool,wait,0.839,0.288,0.000,5.934,43.070,41.0,1194,0
1038.02,cool,wait,0.563,0.093,0.000,5.934,43.070,41.0,664,0
1038.53,cool,wait,0.679,0.032,0.000,5.934,43.070,40.0,580,0
1039.03,cool,wait,0.372,0.019,0.000,5.934,43.070,40.0,562,0
1039.54,cool,wait,0.684,0.059,0.000,5.932,43.060,39.0,868,0
1040.05,cool,wait,1.325,0.436,0.003,5.932,43.060,39.0,910,0
1040.56,saver+bp#r4,idle,0.590,0.108,0.003,5.932,43.060,40.0,1091,0
1041.07,saver+bp#r4,idle,0.885,0.258,0.002,5.932,43.060,40.0,995,0
1041.58,saver+bp#r4,idle,0.366,0.013,0.000,5.932,43.060,39.0,917,0
1042.08,saver+bp#r4,idle,0.621,0.049,0.001,5.932,43.060,39.0,982,0
1042.59,saver+bp#r4,idle,0.423,0.022,0.001,5.932,43.060,39.0,952,0
1043.10,saver+bp#r4,idle,0.429,0.026,0.001,5.932,43.060,39.0,728,0
1043.61,saver+bp#r4,idle,0.378,0.019,0.002,5.936,43.060,39.0,665,0
1044.11,saver+bp#r4,idle,0.618,0.032,0.000,5.936,43.060,39.0,626,0
1044.62,saver+bp#r4,idle,0.388,0.020,0.000,5.936,43.060,39.0,698,0
1045.13,saver+bp#r4,idle,0.575,0.033,0.000,5.936,43.060,39.0,673,0
1045.64,saver+bp#r4,idle,0.390,0.019,0.000,5.936,43.060,39.0,772,0
1046.14,saver+bp#r4,idle,0.496,0.050,0.000,5.936,43.060,39.0,528,0
1046.66,saver+bp#r4,idle,0.471,0.024,0.000,5.936,43.060,39.0,747,0
1047.16,saver+bp#r4,idle,0.567,0.027,0.000,5.936,43.060,39.0,840,0
1047.67,saver+bp#r4,idle,1.056,0.331,0.000,5.936,43.060,39.0,778,0
1048.18,saver+bp#r4,idle,0.389,0.027,0.000,5.936,43.060,39.0,939,0
1048.69,saver+bp#r4,idle,0.457,0.028,0.000,5.933,43.050,39.0,974,0
1049.19,saver+bp#r4,idle,0.564,0.036,0.000,5.933,43.050,39.0,870,0
1049.70,saver+bp#r4,idle,0.481,0.020,0.000,5.933,43.050,39.0,799,0
1050.21,saver+bp#r4,idle,1.254,0.552,0.000,5.933,43.050,39.0,844,0
1050.72,saver+bp#r4,bursty,1.543,0.772,0.000,5.935,43.050,44.0,608,0
1051.22,saver+bp#r4,bursty,0.939,0.401,0.000,5.935,43.050,44.0,861,0
1051.73,saver+bp#r4,bursty,0.886,0.375,0.000,5.935,43.050,43.0,566,0
1052.24,saver+bp#r4,bursty,1.069,0.399,0.000,5.935,43.050,43.0,676,0
1052.74,saver+bp#r4,bursty,0.880,0.397,0.000,5.934,43.050,39.0,866,0
1053.25,saver+bp#r4,bursty,1.756,0.780,0.001,5.934,43.050,39.0,1023,0
1053.76,saver+bp#r4,bursty,0.943,0.364,0.000,5.934,43.050,39.0,665,0
1054.27,saver+bp#r4,bursty,1.013,0.385,0.000,5.934,43.050,39.0,580,0
1054.78,saver+bp#r4,bursty,0.884,0.358,0.000,5.927,43.050,39.0,665,0
1055.28,saver+bp#r4,bursty,1.122,0.395,0.000,5.927,43.050,39.0,718,0
1055.79,saver+bp#r4,bursty,0.837,0.359,0.000,5.927,43.050,39.0,974,0
1056.30,saver+bp#r4,bursty,0.936,0.381,0.000,5.927,43.050,39.0,916,0
1056.81,saver+bp#r4,bursty,0.945,0.361,0.000,5.933,43.040,39.0,812,0
1057.31,saver+bp#r4,bursty,0.935,0.379,0.000,5.933,43.040,39.0,780,0
1057.82,saver+bp#r4,bursty,1.517,0.666,0.000,5.933,43.040,39.0,571,0
1058.33,saver+bp#r4,bursty,0.870,0.381,0.000,5.933,43.040,39.0,641,0
1058.84,saver+bp#r4,bursty,0.863,0.363,0.000,5.933,43.040,39.0,779,0
1059.34,saver+bp#r4,bursty,1.085,0.409,0.000,5.933,43.040,39.0,596,0
1059.85,saver+bp#r4,bursty,0.837,0.352,0.000,5.924,43.040,39.0,671,0
1060.36,saver+bp#r4,bursty,0.627,0.108,0.002,5.924,43.040,39.0,813,0
1060.87,saver+bp#r4,gap,1.166,0.364,0.002,5.924,43.040,39.0,656,0
1061.38,saver+bp#r4,gap,0.488,0.055,0.001,5.924,43.040,39.0,1093,0
1061.88,saver+bp#r4,gap,0.341,0.012,0.000,5.930,43.040,38.0,563,0
1062.39,saver+bp#r4,gap,0.465,0.040,0.002,5.930,43.040,38.0,514,0
1062.90,saver+bp#r4,gap,0.408,0.018,0.002,5.930,43.040,38.0,908,0
1063.41,saver+bp#r4,gap,1.406,0.673,0.002,5.930,43.040,38.0,1147,0
1063.92,saver+bp#r4,pdf_render,3.586,2.412,0.000,5.930,43.030,41.0,1278,0
1064.42,saver+bp#r4,pdf_render,2.767,1.816,0.000,5.930,43.030,41.0,1105,0
1064.93,saver+bp#r4,pdf_render,2.746,1.812,0.000,5.930,43.030,41.0,1872,0
1065.43,saver+bp#r4,pdf_render,2.967,1.890,0.000,5.930,43.030,41.0,1048,0
1065.94,saver+bp#r4,pdf_render,2.927,1.926,0.000,5.915,43.030,41.0,1755,0
1066.44,saver+bp#r4,pdf_render,2.890,1.915,0.000,5.915,43.030,41.0,1204,0
1066.95,saver+bp#r4,pdf_render,3.234,2.248,0.000,5.915,43.030,44.0,1272,0
1067.46,saver+bp#r4,pdf_render,3.483,2.252,0.000,5.915,43.030,44.0,1792,0
1067.96,saver+bp#r4,pdf_render,3.164,2.017,0.000,5.907,43.030,43.0,1279,0
1068.47,saver+bp#r4,pdf_render,2.855,1.927,0.000,5.907,43.030,43.0,1086,0
1068.98,saver+bp#r4,pdf_render,2.890,1.928,0.000,5.907,43.030,41.0,1304,0
1069.48,saver+bp#r4,pdf_render,2.944,2.006,0.000,5.907,43.030,41.0,1145,0
1069.99,saver+bp#r4,pdf_render,2.867,1.893,0.000,5.907,43.030,41.0,1335,0
1070.49,saver+bp#r4,pdf_render,2.765,1.821,0.000,5.907,43.030,41.0,1358,0
1071.00,saver+bp#r4,pdf_render,2.785,1.835,0.000,5.916,43.020,41.0,1497,0
1071.51,saver+bp#r4,pdf_render,3.024,1.893,0.000,5.916,43.020,41.0,1629,0
1072.01,saver+bp#r4,pdf_render,2.764,1.829,0.000,5.916,43.020,41.0,1480,0
1072.52,saver+bp#r4,pdf_render,2.793,1.875,0.000,5.916,43.020,41.0,1004,0
1073.03,saver+bp#r4,pdf_render,2.823,1.790,0.001,5.918,43.020,39.0,1208,0
1073.53,saver+bp#r4,gap,0.694,0.131,0.001,5.918,43.020,39.0,1033,0
1074.04,saver+bp#r4,gap,0.971,0.285,0.000,5.918,43.020,39.0,696,0
1074.55,saver+bp#r4,gap,0.917,0.032,0.001,5.918,43.020,39.0,690,0
1075.06,saver+bp#r4,gap,0.601,0.067,0.001,5.929,43.010,39.0,562,0
1075.56,saver+bp#r4,gap,0.403,0.023,0.000,5.929,43.010,39.0,1011,0
1076.07,saver+bp#r4,gap,0.786,0.097,0.001,5.929,43.010,39.0,1328,0
1076.58,saver+bp#r4,office,3.437,1.776,0.000,5.929,43.010,39.0,970,0
1077.09,saver+bp#r4,office,3.235,1.918,0.001,5.912,43.010,43.0,1312,0
1077.59,saver+bp#r4,office,4.911,3.230,0.000,5.912,43.010,43.0,939,0
1078.10,saver+bp#r4,office,2.243,0.967,0.001,5.912,43.010,39.0,959,0
1078.60,saver+bp#r4,gap,0.811,0.227,0.001,5.912,43.010,39.0,649,0
1079.11,saver+bp#r4,gap,0.458,0.028,0.000,5.934,43.010,39.0,569,0
1079.62,saver+bp#r4,gap,0.448,0.026,0.001,5.934,43.010,39.0,890,0
1080.13,saver+bp#r4,gap,0.661,0.029,0.000,5.934,43.010,39.0,911,0
1080.63,saver+bp#r4,gap,0.440,0.025,0.001,5.934,43.010,39.0,616,0
1081.14,saver+bp#r4,gap,3.231,1.933,0.000,5.934,43.010,48.0,1012,0
1081.65,saver+bp#r4,python,5.647,3.513,0.000,5.934,43.010,48.0,1538,0
