t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
801.40,performance,geekbench_cpu,18.643,15.511,0.000,32.515,25.550,84.0,1142,2350
801.91,performance,geekbench_cpu,18.629,15.504,0.001,32.515,25.550,86.0,1435,2350
802.41,performance,geekbench_cpu,18.388,15.325,0.000,32.515,25.550,86.0,981,2350
802.92,performance,geekbench_cpu,18.600,15.463,0.000,31.940,25.560,85.0,1093,2350
803.42,performance,geekbench_cpu,7.343,4.889,0.001,31.940,25.560,85.0,1163,2350
803.93,performance,geekbench_cpu,2.577,0.571,0.000,31.940,25.560,48.0,1599,2350
804.43,performance,geekbench_cpu,2.502,0.512,0.000,31.940,25.560,48.0,1273,2350
804.94,performance,geekbench_cpu,2.583,0.573,0.000,32.046,25.580,48.0,1412,2350
805.45,performance,geekbench_cpu,2.502,0.523,0.000,32.046,25.580,48.0,1053,2350
805.96,performance,geekbench_cpu,2.430,0.448,0.000,32.046,25.580,47.0,931,2350
806.46,performance,geekbench_cpu,2.617,0.476,0.000,32.046,25.580,47.0,1214,2350
806.97,performance,geekbench_cpu,2.414,0.443,0.000,32.046,25.580,47.0,1361,2350
807.48,performance,geekbench_cpu,2.290,0.335,0.000,32.046,25.580,47.0,865,2350
807.99,performance,geekbench_cpu,4.189,1.895,0.000,32.280,25.600,47.0,1470,2350
808.49,performance,geekbench_cpu,11.869,9.081,0.003,32.280,25.600,47.0,983,2350
809.00,performance,geekbench_cpu,15.304,11.642,0.001,32.280,25.600,77.0,1666,2350
809.50,performance,geekbench_cpu,15.789,11.882,0.000,32.280,25.600,77.0,1254,2350
810.01,performance,geekbench_cpu,15.907,11.966,0.002,32.426,25.620,83.0,1345,2350
810.51,performance,geekbench_cpu,16.077,12.060,0.001,32.426,25.620,83.0,988,2350
811.02,performance,geekbench_cpu,4.982,2.530,0.000,32.426,25.620,49.0,927,2350
811.52,performance,geekbench_cpu,2.519,0.535,0.000,32.426,25.620,49.0,1242,2350
812.03,performance,geekbench_cpu,2.620,0.531,0.000,32.336,25.650,47.0,1544,2350
812.53,performance,geekbench_cpu,2.558,0.576,0.000,32.336,25.650,47.0,927,2350
813.04,performance,geekbench_cpu,2.603,0.590,0.000,32.336,25.650,47.0,1415,2350
813.55,performance,geekbench_cpu,2.456,0.506,0.000,32.336,25.650,47.0,1475,2350
814.05,performance,geekbench_cpu,2.658,0.549,0.000,32.547,25.660,47.0,1546,2350
814.56,performance,geekbench_cpu,2.637,0.635,0.000,32.547,25.660,47.0,2004,2350
815.06,performance,geekbench_cpu,2.649,0.634,0.000,32.547,25.660,46.0,2006,2350
815.57,performance,geekbench_cpu,2.471,0.505,0.000,32.547,25.660,46.0,800,2350
816.08,performance,geekbench_cpu,14.583,12.157,0.001,32.693,25.680,78.0,1380,2350
816.58,performance,geekbench_cpu,15.791,12.274,0.001,32.693,25.680,78.0,1325,2350
817.09,performance,geekbench_cpu,16.601,12.630,0.000,32.693,25.680,76.0,1244,2350
817.59,performance,geekbench_cpu,15.908,12.351,0.000,32.693,25.680,76.0,976,2350
818.10,performance,geekbench_cpu,16.808,13.518,0.000,32.693,25.680,77.0,981,2350
818.60,performance,geekbench_cpu,16.407,12.447,0.000,32.693,25.680,77.0,977,2350
819.11,performance,geekbench_cpu,16.545,12.536,0.000,32.433,25.700,75.0,1473,2350
819.61,performance,geekbench_cpu,15.133,12.683,0.000,32.433,25.700,75.0,981,2350
820.12,performance,geekbench_cpu,16.412,12.421,0.000,32.433,25.700,76.0,1240,2350
820.62,performance,geekbench_cpu,16.364,12.440,0.000,32.433,25.700,76.0,980,2350
821.13,performance,geekbench_cpu,15.698,12.626,0.000,32.076,25.720,81.0,980,2350
821.63,performance,geekbench_cpu,15.899,12.483,0.000,32.076,25.720,81.0,980,2350
822.14,performance,geekbench_cpu,16.641,12.524,0.000,32.076,25.720,78.0,1699,2350
822.64,performance,geekbench_cpu,15.980,12.469,0.000,32.076,25.720,78.0,1824,2350
823.15,performance,geekbench_cpu,15.793,12.762,0.000,31.850,25.740,78.0,1450,2350
823.65,performance,geekbench_cpu,16.476,12.496,0.000,31.850,25.740,78.0,979,2350
824.16,performance,geekbench_cpu,16.752,12.767,0.000,31.850,25.740,78.0,981,2350
824.66,performance,geekbench_cpu,3.279,1.130,0.000,31.850,25.740,78.0,2686,2350
825.17,performance,geekbench_cpu,3.232,1.058,0.000,31.811,25.760,49.0,2116,2350
825.67,performance,geekbench_cpu,2.597,0.579,0.000,31.811,25.760,49.0,1905,2350
826.18,performance,geekbench_cpu,2.691,0.649,0.000,31.811,25.760,49.0,1513,2350
826.68,performance,geekbench_cpu,2.541,0.539,0.000,31.811,25.760,49.0,906,2350
827.19,performance,geekbench_cpu,2.536,0.549,0.000,32.082,25.780,48.0,962,2350
827.70,performance,geekbench_cpu,3.112,0.956,0.000,32.082,25.780,48.0,3197,2350
828.20,performance,geekbench_cpu,3.623,1.444,0.000,32.082,25.780,48.0,1240,2350
828.71,performance,geekbench_cpu,2.508,0.442,0.000,32.082,25.780,48.0,1465,2350
829.22,performance,geekbench_cpu,3.344,1.259,0.001,32.082,25.780,70.0,1889,2350
829.72,performance,geekbench_cpu,14.830,11.319,0.000,32.082,25.780,70.0,1486,2350
830.23,performance,geekbench_cpu,15.736,12.857,0.003,32.301,25.800,81.0,1222,2350
830.73,performance,geekbench_cpu,16.608,13.038,0.000,32.301,25.800,81.0,1347,2350
831.24,performance,geekbench_cpu,16.451,13.055,0.001,32.301,25.800,89.0,1104,2350
831.74,performance,geekbench_cpu,16.070,12.778,0.001,32.301,25.800,89.0,1573,2350
832.25,performance,geekbench_cpu,16.049,12.992,0.000,32.008,25.830,82.0,1384,2350
832.75,performance,geekbench_cpu,16.454,12.918,0.000,32.008,25.830,82.0,1097,2350
833.26,performance,geekbench_cpu,8.748,6.335,0.000,32.008,25.830,50.0,2283,2350
833.76,performance,geekbench_cpu,2.523,0.441,0.000,32.008,25.830,50.0,2004,2350
834.27,performance,geekbench_cpu,2.472,0.479,0.000,32.034,25.840,49.0,2895,2350
834.77,performance,geekbench_cpu,2.516,0.504,0.000,32.034,25.840,49.0,1988,2350
835.28,performance,geekbench_cpu,2.561,0.547,0.000,32.034,25.840,49.0,986,2350
835.79,performance,geekbench_cpu,2.528,0.521,0.000,32.034,25.840,49.0,1855,2350
836.29,performance,geekbench_cpu,2.742,0.548,0.000,32.273,25.860,48.0,1212,2350
836.80,performance,geekbench_cpu,2.553,0.579,0.000,32.273,25.860,48.0,988,2350
837.31,performance,geekbench_cpu,2.462,0.456,0.000,32.273,25.860,48.0,1225,2350
837.81,performance,geekbench_cpu,4.321,1.978,0.000,32.273,25.860,48.0,1881,2350
838.32,performance,geekbench_cpu,9.976,7.438,0.005,32.480,25.880,76.0,1430,2350
838.83,performance,geekbench_cpu,15.960,11.943,0.003,32.480,25.880,76.0,1293,2350
839.33,performance,geekbench_cpu,16.491,11.928,0.000,32.480,25.880,75.0,1014,2350
839.84,performance,geekbench_cpu,17.439,12.816,0.000,32.480,25.880,75.0,979,2350
840.34,performance,geekbench_cpu,16.581,11.963,0.000,32.480,25.880,64.0,1351,2350
840.84,performance,geekbench_cpu,2.677,0.590,0.000,32.480,25.880,64.0,1418,2350
841.35,performance,geekbench_cpu,2.392,0.402,0.000,32.181,25.900,48.0,971,2350
841.86,performance,geekbench_cpu,2.652,0.370,0.000,32.181,25.900,48.0,1410,2350
842.36,performance,geekbench_cpu,2.222,0.257,0.000,32.181,25.900,47.0,1389,2350
842.87,performance,geekbench_cpu,4.621,2.358,0.000,32.181,25.900,47.0,2234,2350
843.38,performance,geekbench_cpu,2.432,0.469,0.000,32.432,25.930,48.0,618,2350
843.88,performance,geekbench_cpu,2.413,0.414,0.000,32.432,25.930,48.0,1807,2350
844.39,performance,geekbench_cpu,2.185,0.226,0.000,32.432,25.930,47.0,1109,2350
844.90,performance,geekbench_cpu,2.161,0.343,0.000,32.432,25.930,47.0,2271,2350
845.40,performance,geekbench_cpu,3.633,1.557,0.002,32.623,25.940,67.0,1446,2350
845.91,performance,geekbench_cpu,14.895,11.570,0.000,32.623,25.940,67.0,3755,2350
846.42,performance,geekbench_cpu,16.220,13.558,0.002,32.623,25.940,80.0,1384,2350
846.92,performance,geekbench_cpu,15.028,12.535,0.001,32.623,25.940,80.0,979,2350
847.43,performance,geekbench_cpu,14.710,12.241,0.001,32.513,25.960,80.0,1660,2350
847.93,performance,geekbench_cpu,14.688,11.657,0.001,32.513,25.960,80.0,1373,2350
848.44,performance,geekbench_cpu,2.529,0.543,0.000,32.513,25.960,48.0,1527,2350
848.95,performance,geekbench_cpu,2.866,0.723,0.001,32.513,25.960,48.0,2261,2350
849.45,performance,geekbench_cpu,2.508,0.486,0.000,32.559,25.980,47.0,990,2350
849.96,performance,geekbench_cpu,2.448,0.461,0.000,32.559,25.980,47.0,449,2350
850.47,performance,geekbench_cpu,2.342,0.352,0.000,32.559,25.980,47.0,2449,2350
850.97,performance,geekbench_cpu,2.502,0.521,0.000,32.559,25.980,47.0,2289,2350
851.48,performance,geekbench_cpu,2.411,0.412,0.000,32.559,25.980,47.0,1289,2350
851.99,performance,geekbench_cpu,2.626,0.486,0.000,32.559,25.980,47.0,612,2350
852.49,performance,geekbench_cpu,2.283,0.329,0.000,32.814,26.000,46.0,1233,2350
853.00,performance,geekbench_cpu,5.951,3.429,0.001,32.814,26.000,46.0,1140,2350
853.51,performance,geekbench_cpu,18.361,14.306,0.001,32.814,26.000,82.0,980,2350
854.01,performance,geekbench_cpu,18.586,14.516,0.000,32.814,26.000,82.0,1319,2350
854.52,performance,geekbench_cpu,18.466,14.441,0.001,32.550,26.030,87.0,980,2350
855.02,performance,geekbench_cpu,18.599,14.518,0.000,32.550,26.030,87.0,988,2350
855.53,performance,geekbench_cpu,18.629,14.521,0.000,32.550,26.030,85.0,1365,2350
856.03,performance,geekbench_cpu,15.675,11.938,0.000,32.550,26.030,85.0,1712,2350
856.54,performance,geekbench_cpu,2.384,0.404,0.000,32.009,26.040,48.0,1408,2350
857.04,performance,geekbench_cpu,2.420,0.424,0.000,32.009,26.040,48.0,432,2350
857.55,performance,geekbench_cpu,2.401,0.356,0.000,32.009,26.040,48.0,790,2350
858.06,performance,geekbench_cpu,4.154,1.822,0.000,32.009,26.040,48.0,1539,2350
858.56,performance,geekbench_cpu,2.582,0.517,0.000,32.249,26.060,48.0,1288,2350
859.07,performance,geekbench_cpu,2.501,0.503,0.000,32.249,26.060,48.0,1426,2350
859.58,performance,geekbench_cpu,2.421,0.459,0.000,32.249,26.060,47.0,1618,2350
860.08,performance,geekbench_cpu,2.420,0.445,0.000,32.249,26.060,47.0,1222,2350
860.59,performance,geekbench_cpu,2.306,0.339,0.000,32.448,26.080,46.0,2070,2350
861.09,performance,geekbench_cpu,7.246,4.612,0.001,32.448,26.080,46.0,3915,2350
861.60,performance,geekbench_cpu,31.440,23.862,0.001,32.448,26.080,62.0,1528,2350
862.11,performance,geekbench_cpu,32.232,24.520,0.000,32.448,26.080,62.0,1760,2350
862.62,performance,geekbench_cpu,32.679,25.050,0.002,32.448,26.080,72.0,3932,2350
863.12,performance,geekbench_cpu,30.378,22.959,0.001,32.448,26.080,72.0,3919,2350
863.63,performance,geekbench_cpu,30.224,23.139,0.000,29.669,26.100,71.0,3948,2350
864.13,performance,geekbench_cpu,15.213,10.931,0.001,29.669,26.100,71.0,777,2350
864.64,performance,geekbench_cpu,2.547,0.496,0.000,29.669,26.100,50.0,912,2350
865.14,performance,geekbench_cpu,2.588,0.575,0.000,29.669,26.100,50.0,1751,2350
865.65,performance,geekbench_cpu,2.483,0.490,0.000,29.255,26.110,49.0,1175,2350
866.16,performance,geekbench_cpu,2.545,0.531,0.000,29.255,26.110,49.0,966,2350
866.67,performance,geekbench_cpu,2.464,0.482,0.000,29.255,26.110,48.0,1730,2350
867.17,performance,geekbench_cpu,2.590,0.594,0.000,29.255,26.110,48.0,1361,2350
867.68,performance,geekbench_cpu,2.890,0.797,0.000,29.855,26.130,51.0,2219,2350
868.18,performance,geekbench_cpu,4.407,1.931,0.000,29.855,26.130,51.0,437,2350
868.69,performance,geekbench_cpu,2.804,0.796,0.000,29.855,26.130,48.0,1924,2350
869.20,performance,geekbench_cpu,14.796,11.324,0.003,29.855,26.130,48.0,3950,2350
869.71,performance,geekbench_cpu,30.984,25.199,0.000,30.287,26.150,67.0,3950,2350
870.21,performance,geekbench_cpu,29.131,23.562,0.003,30.287,26.150,67.0,3950,2350
870.71,performance,geekbench_cpu,30.899,25.034,0.002,30.287,26.150,70.0,3950,2350
871.22,performance,geekbench_cpu,9.546,6.564,0.000,30.287,26.150,70.0,1236,2350
871.73,performance,geekbench_cpu,2.466,0.464,0.000,30.314,26.160,50.0,1466,2350
872.23,performance,geekbench_cpu,2.575,0.509,0.002,30.314,26.160,50.0,1572,2350
872.74,performance,geekbench_cpu,2.535,0.520,0.000,28.479,26.160,49.0,1708,2350
873.24,performance,geekbench_cpu,2.753,0.681,0.000,28.479,26.160,49.0,1234,2350
873.75,performance,geekbench_cpu,2.389,0.366,0.000,28.479,26.160,49.0,959,2350
874.26,performance,geekbench_cpu,2.358,0.367,0.000,28.479,26.160,49.0,1486,2350
874.76,performance,geekbench_cpu,2.337,0.368,0.000,29.449,26.190,49.0,1460,2350
875.27,performance,geekbench_cpu,2.323,0.343,0.000,29.449,26.190,49.0,1335,2350
875.77,performance,geekbench_cpu,2.104,0.161,0.000,29.449,26.190,48.0,960,2350
876.28,performance,geekbench_cpu,27.346,21.288,0.000,29.449,26.190,48.0,3725,2350
876.79,performance,geekbench_cpu,24.130,18.165,0.001,30.022,26.200,52.0,961,2350
877.30,performance,geekbench_cpu,3.006,0.892,0.000,30.022,26.200,52.0,1633,2350
877.80,performance,geekbench_cpu,4.097,1.737,0.001,30.022,26.200,49.0,1515,2350
878.31,performance,geekbench_cpu,2.652,0.569,0.000,30.022,26.200,49.0,1185,2350
878.82,performance,geekbench_cpu,2.624,0.520,0.000,29.362,26.220,48.0,2027,2350
879.32,performance,geekbench_cpu,2.554,0.549,0.001,29.362,26.220,48.0,1613,2350
879.83,performance,geekbench_cpu,2.408,0.424,0.000,29.362,26.220,48.0,1718,2350
880.34,performance,geekbench_cpu,2.427,0.448,0.000,29.362,26.220,48.0,957,2350
880.85,performance,geekbench_cpu,2.489,0.489,0.000,29.943,26.240,47.0,1251,2350
881.35,performance,geekbench_cpu,2.740,0.727,0.001,29.943,26.240,47.0,460,2350
881.86,performance,geekbench_cpu,15.199,11.653,0.003,29.943,26.240,65.0,3921,2350
882.36,performance,geekbench_cpu,29.968,24.121,0.002,29.943,26.240,65.0,3947,2350
882.87,performance,geekbench_cpu,33.462,26.846,0.000,29.434,26.250,68.0,3795,2350
883.37,performance,geekbench_cpu,34.545,27.623,0.002,29.434,26.250,68.0,3859,2350
883.88,performance,geekbench_cpu,32.939,26.329,0.001,28.355,26.250,76.0,2997,2350
884.39,performance,geekbench_cpu,10.953,7.362,0.003,28.355,26.250,76.0,400,2350
884.89,performance,geekbench_cpu,2.470,0.450,0.002,28.355,26.250,50.0,2683,2350
885.40,performance,geekbench_cpu,2.521,0.502,0.000,28.355,26.250,50.0,428,2350
885.91,performance,geekbench_cpu,2.500,0.503,0.000,27.655,26.270,49.0,1357,2350
886.41,performance,geekbench_cpu,2.649,0.591,0.000,27.655,26.270,49.0,917,2350
886.92,performance,geekbench_cpu,2.563,0.541,0.000,27.655,26.270,49.0,1198,2350
887.42,performance,geekbench_cpu,2.349,0.392,0.000,27.655,26.270,49.0,867,2350
887.93,performance,geekbench_cpu,4.375,2.020,0.000,28.475,26.290,49.0,972,2350
888.44,performance,geekbench_cpu,2.414,0.457,0.000,28.475,26.290,49.0,405,2350
888.94,performance,geekbench_cpu,2.563,0.543,0.000,28.475,26.290,48.0,960,2350
889.45,performance,geekbench_cpu,20.539,16.625,0.000,28.475,26.290,48.0,3890,2350
889.96,performance,geekbench_cpu,30.920,25.492,0.001,29.038,26.310,70.0,3853,2350
890.46,performance,geekbench_cpu,31.997,26.509,0.001,29.038,26.310,70.0,3853,2350
890.97,performance,geekbench_cpu,31.779,26.314,0.000,29.038,26.310,71.0,3893,2350
891.47,performance,geekbench_cpu,31.618,26.192,0.000,29.038,26.310,71.0,3806,2350
891.98,performance,geekbench_cpu,14.453,10.864,0.000,26.541,26.310,52.0,938,2350
892.49,performance,geekbench_cpu,2.440,0.426,0.000,26.541,26.310,52.0,1081,2350
892.99,performance,geekbench_cpu,2.879,0.721,0.000,26.541,26.310,50.0,1564,2350
893.50,performance,geekbench_cpu,2.446,0.430,0.000,26.541,26.310,50.0,822,2350
894.01,performance,geekbench_cpu,2.690,0.665,0.000,27.152,26.310,50.0,923,2350
894.51,performance,geekbench_cpu,2.548,0.551,0.000,27.152,26.310,50.0,1568,2350
895.02,performance,geekbench_cpu,2.577,0.563,0.000,27.311,26.340,49.0,1323,2350
895.52,performance,geekbench_cpu,2.773,0.593,0.000,27.311,26.340,49.0,474,2350
896.03,performance,geekbench_cpu,2.520,0.502,0.000,27.311,26.340,49.0,1511,2350
896.54,performance,geekbench_cpu,2.405,0.402,0.000,27.311,26.340,49.0,2999,2350
897.05,performance,geekbench_cpu,26.630,22.969,0.004,28.165,26.360,70.0,3910,2350
897.55,performance,geekbench_cpu,36.124,31.128,0.001,28.165,26.360,70.0,3910,2350
898.06,performance,geekbench_cpu,34.900,30.249,0.000,28.165,26.360,73.0,3910,2350
898.56,performance,geekbench_cpu,36.305,31.521,0.000,28.165,26.360,73.0,3917,2350
899.07,performance,geekbench_cpu,34.612,30.200,0.001,25.798,26.360,76.0,3881,2350
899.57,performance,geekbench_cpu,36.797,31.921,0.002,25.798,26.360,76.0,3912,2350
900.08,performance,geekbench_cpu,36.047,31.040,0.001,25.798,26.360,75.0,3911,2350
900.58,performance,geekbench_cpu,34.669,30.407,0.000,25.798,26.360,75.0,3950,2350
901.09,performance,geekbench_cpu,36.354,31.412,0.000,22.931,26.370,76.0,3895,2350
901.60,performance,geekbench_cpu,35.341,30.678,0.000,22.931,26.370,76.0,3937,2350
902.10,performance,geekbench_cpu,36.492,31.687,0.000,22.931,26.370,78.0,3908,2350
902.61,performance,geekbench_cpu,34.177,29.519,0.000,22.931,26.370,78.0,1543,2350
903.11,performance,geekbench_cpu,2.952,0.738,0.000,20.624,26.370,56.0,1015,2350
903.62,performance,geekbench_cpu,4.464,2.234,0.000,20.624,26.370,56.0,985,2350
904.12,performance,geekbench_cpu,2.444,0.423,0.000,20.624,26.370,54.0,967,2350
904.63,performance,geekbench_cpu,2.582,0.530,0.000,20.624,26.370,54.0,1002,2350
905.14,performance,geekbench_cpu,2.605,0.566,0.000,20.624,26.370,54.0,1735,2350
905.64,performance,geekbench_cpu,3.036,0.649,0.000,20.624,26.370,54.0,1184,2350
906.15,performance,geekbench_cpu,2.545,0.534,0.000,22.394,26.390,53.0,1785,2350
906.65,performance,geekbench_cpu,2.163,0.191,0.000,22.394,26.390,53.0,1323,2350
907.16,performance,geekbench_cpu,2.587,0.531,0.000,22.394,26.390,53.0,999,2350
907.67,performance,geekbench_cpu,3.441,1.264,0.000,22.394,26.390,53.0,1861,2350
908.17,performance,geekbench_cpu,19.534,16.688,0.000,23.875,26.410,94.0,1436,2350
908.68,performance,geekbench_cpu,17.745,15.202,0.001,23.875,26.410,94.0,1258,2350
909.18,performance,geekbench_cpu,17.936,15.293,0.001,23.875,26.410,93.0,1821,2350
909.69,performance,geekbench_cpu,18.199,15.652,0.000,23.875,26.410,93.0,1743,2350
910.19,performance,geekbench_cpu,20.179,17.672,0.000,24.493,26.430,94.0,1441,2350
910.70,performance,geekbench_cpu,14.197,11.864,0.000,24.493,26.430,94.0,2219,2350
911.20,performance,geekbench_cpu,2.684,0.648,0.000,24.493,26.430,54.0,1155,2350
911.71,performance,geekbench_cpu,2.641,0.608,0.001,24.493,26.430,54.0,1729,2350
912.22,performance,geekbench_cpu,2.599,0.552,0.000,25.169,26.440,53.0,1967,2350
912.72,performance,geekbench_cpu,2.440,0.414,0.000,25.169,26.440,53.0,953,2350
913.23,performance,geekbench_cpu,2.407,0.372,0.000,25.169,26.440,52.0,1374,2350
913.73,performance,geekbench_cpu,2.830,0.757,0.000,25.169,26.440,52.0,1743,2350
914.24,performance,geekbench_cpu,2.607,0.555,0.000,26.798,26.460,52.0,2093,2350
914.75,performance,geekbench_cpu,2.494,0.462,0.000,26.798,26.460,52.0,882,2350
915.26,performance,geekbench_cpu,2.744,0.729,0.000,26.798,26.460,52.0,921,2350
915.76,performance,geekbench_cpu,11.062,8.860,0.000,26.798,26.460,52.0,3943,2350
916.27,performance,geekbench_cpu,36.148,33.171,0.001,26.798,26.460,77.0,3936,2350
916.77,performance,geekbench_cpu,36.599,33.506,0.003,26.798,26.460,77.0,2975,2350
917.28,performance,geekbench_cpu,21.684,19.122,0.001,26.254,26.490,56.0,1921,2350
917.79,performance,geekbench_cpu,4.308,1.940,0.000,26.254,26.490,56.0,1001,2350
918.30,performance,geekbench_cpu,2.772,0.702,0.000,26.254,26.490,53.0,1405,2350
918.80,performance,geekbench_cpu,2.649,0.629,0.000,26.254,26.490,53.0,1062,2350
919.31,performance,geekbench_cpu,2.435,0.399,0.000,25.864,26.500,52.0,1705,2350
919.81,performance,geekbench_cpu,2.508,0.478,0.000,25.864,26.500,52.0,1658,2350
920.32,performance,geekbench_cpu,2.348,0.345,0.000,25.864,26.500,52.0,1244,2350
920.83,performance,geekbench_cpu,2.205,0.208,0.000,25.864,26.500,52.0,460,2350
921.34,performance,geekbench_cpu,2.177,0.180,0.000,26.893,26.520,51.0,1206,2350
921.84,performance,geekbench_cpu,3.315,1.141,0.000,26.893,26.520,51.0,1202,2350
922.35,performance,geekbench_cpu,14.119,10.518,0.001,26.893,26.520,72.0,3941,2350
922.85,performance,geekbench_cpu,33.071,26.945,0.000,26.893,26.520,72.0,3040,2350
923.36,performance,geekbench_cpu,34.851,28.208,0.000,27.069,26.540,75.0,3566,2350
923.87,performance,geekbench_cpu,8.792,5.845,0.000,27.069,26.540,75.0,1001,2350
924.38,performance,geekbench_cpu,2.636,0.591,0.000,27.069,26.540,52.0,929,2350
924.89,performance,geekbench_cpu,3.022,0.965,0.000,27.069,26.540,52.0,1246,2350
925.40,performance,geekbench_cpu,2.542,0.535,0.001,26.906,26.550,52.0,1492,2350
925.90,performance,geekbench_cpu,2.673,0.628,0.000,26.906,26.550,52.0,1080,2350
926.41,performance,geekbench_cpu,2.575,0.581,0.000,26.906,26.550,52.0,1200,2350
926.91,performance,geekbench_cpu,2.998,0.864,0.000,26.906,26.550,52.0,1000,2350
927.42,performance,geekbench_cpu,2.531,0.481,0.000,26.906,26.550,51.0,1793,2350
927.93,performance,geekbench_cpu,4.363,1.987,0.000,26.906,26.550,51.0,439,2350
928.43,performance,geekbench_cpu,2.639,0.634,0.000,27.814,26.570,51.0,1012,2350
928.94,performance,geekbench_cpu,29.520,24.364,0.001,27.814,26.570,51.0,3849,2350
929.45,performance,geekbench_cpu,37.057,30.761,0.001,27.814,26.570,73.0,3786,2350
929.95,performance,geekbench_cpu,23.135,17.990,0.001,27.814,26.570,73.0,3889,2350
930.46,performance,geekbench_cpu,12.642,8.488,0.000,26.571,26.590,68.0,3202,2350
930.96,performance,geekbench_cpu,13.552,9.419,0.000,26.571,26.590,68.0,3005,2350
931.47,performance,geekbench_cpu,14.585,10.975,0.000,26.571,26.590,58.0,2668,2350
931.97,performance,geekbench_cpu,12.959,8.791,0.001,26.571,26.590,58.0,2838,2350
932.48,performance,geekbench_cpu,14.325,10.185,0.000,26.914,26.600,61.0,3175,2350
932.98,performance,geekbench_cpu,14.062,9.815,0.000,26.914,26.600,61.0,2845,2350
933.49,performance,geekbench_cpu,16.919,12.832,0.000,26.914,26.600,72.0,3619,2350
933.99,performance,geekbench_cpu,6.762,3.998,0.000,26.914,26.600,72.0,1261,2350
934.50,performance,geekbench_cpu,2.640,0.625,0.000,27.354,26.620,52.0,1419,2350
935.00,performance,geekbench_cpu,11.671,8.685,0.001,27.354,26.620,52.0,4057,2350
935.51,performance,geekbench_cpu,32.602,25.917,0.002,27.354,26.620,74.0,2439,2350
936.01,performance,geekbench_cpu,2.901,0.796,0.001,27.354,26.620,74.0,928,2350
936.52,performance,geekbench_cpu,2.519,0.296,0.000,27.554,26.640,53.0,968,2350
937.02,performance,geekbench_cpu,2.490,0.456,0.000,27.554,26.640,53.0,1468,2350
937.53,performance,geekbench_cpu,2.501,0.485,0.000,27.554,26.640,52.0,1204,2350
938.04,performance,geekbench_cpu,4.222,1.915,0.002,27.554,26.640,52.0,852,2350
938.55,performance,geekbench_cpu,2.655,0.603,0.000,27.554,26.640,51.0,1422,2350
939.05,performance,geekbench_cpu,2.989,0.806,0.000,27.554,26.640,51.0,1617,2350
939.56,performance,geekbench_cpu,2.539,0.494,0.000,28.374,26.660,51.0,1296,2350
940.06,performance,geekbench_cpu,2.681,0.668,0.000,28.374,26.660,51.0,438,2350
940.57,performance,geekbench_cpu,3.857,1.778,0.001,28.374,26.660,74.0,1562,2350
941.08,performance,geekbench_cpu,28.613,23.334,0.001,28.374,26.660,74.0,3924,2350
941.58,performance,geekbench_cpu,31.429,25.537,0.001,29.049,26.680,72.0,3891,2350
942.09,performance,geekbench_cpu,31.951,26.095,0.000,29.049,26.680,72.0,3914,2350
942.60,performance,geekbench_cpu,31.553,25.827,0.001,29.049,26.680,71.0,3942,2350
943.10,performance,geekbench_cpu,29.397,23.651,0.001,29.049,26.680,71.0,1826,2350
943.61,performance,geekbench_cpu,2.814,0.696,0.000,26.828,26.690,54.0,1337,2350
944.11,performance,geekbench_cpu,3.175,0.884,0.002,26.828,26.690,54.0,940,2350
944.62,performance,geekbench_cpu,2.599,0.583,0.000,26.828,26.690,53.0,1285,2350
945.12,performance,geekbench_cpu,2.808,0.758,0.000,26.828,26.690,53.0,1284,2350
945.63,performance,geekbench_cpu,2.573,0.570,0.000,27.078,26.700,52.0,1361,2350
946.14,performance,geekbench_cpu,2.904,0.775,0.000,27.078,26.700,52.0,2104,2350
946.64,performance,geekbench_cpu,2.339,0.354,0.000,27.078,26.700,52.0,1187,2350
947.15,performance,geekbench_cpu,2.981,0.903,0.000,27.078,26.700,52.0,1106,2350
947.66,performance,geekbench_cpu,2.488,0.469,0.000,28.358,26.730,51.0,1038,2350
948.16,performance,geekbench_cpu,9.970,6.905,0.000,28.358,26.730,51.0,4021,2350
948.67,performance,geekbench_cpu,28.988,23.968,0.000,28.358,26.730,75.0,3425,2350
949.18,performance,geekbench_cpu,29.437,23.992,0.000,28.358,26.730,75.0,1395,2350
949.68,performance,geekbench_cpu,2.747,0.623,0.001,28.358,26.730,53.0,2791,2350
950.19,performance,geekbench_cpu,2.681,0.636,0.000,28.358,26.730,53.0,1551,2350
950.69,performance,geekbench_cpu,2.584,0.558,0.000,27.413,26.740,52.0,1003,2350
951.20,performance,geekbench_cpu,2.720,0.684,0.000,27.413,26.740,52.0,1084,2350
951.71,performance,geekbench_cpu,2.935,0.721,0.000,27.413,26.740,52.0,1875,2350
952.21,performance,geekbench_cpu,2.642,0.623,0.000,27.413,26.740,52.0,729,2350
952.72,performance,geekbench_cpu,2.610,0.608,0.000,28.298,26.760,51.0,1253,2350
953.22,performance,geekbench_cpu,2.684,0.661,0.000,28.298,26.760,51.0,582,2350
953.73,performance,geekbench_cpu,2.707,0.674,0.000,28.298,26.760,51.0,993,2350
954.23,performance,geekbench_cpu,5.436,3.198,0.002,28.298,26.760,51.0,980,2350
954.74,performance,geekbench_cpu,18.753,14.784,0.002,29.022,26.780,71.0,2302,2350
